Timestamp,Location,Current conditions,temperature,feels like,High,Low,Precipitation (%),Relative Humidity (%),Barometer (atm),Dew Point,Visibility (Miles),(Wind Direction),Wind Speed (mph)
Sat Jan 30 19:22:38 2010," US and USA, NY and New York, New York, 10001",Cloudy,18,8,24,16,10,34,30.18 Falling Rapidly ,-1,10,N,8
Sat Jan 30 20:06:54 2010," US and USA, NY and New York, New York, 10001",Cloudy,18,7,24,16,10,35,30.18 Steady ,-1,10,N,10
Sat Jan 30 20:49:59 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,8,24,16,10,33,30.17 Steady ,-1,10,NNW,9
Sat Jan 30 21:33:45 2010," US and USA, NY and New York, New York, 10001",Cloudy,20,9,24,16,20,34,30.15 Steady ,0,10,N,9
Sat Jan 30 22:17:17 2010," US and USA, NY and New York, New York, 10001",Cloudy,20,9,24,16,20,34,30.15 Steady ,0,10,N,10
Sat Jan 30 23:02:43 2010," US and USA, NY and New York, New York, 10001",Cloudy,20,8,24,16,20,35,30.14 Steady ,0,9,N,11
Sat Jan 30 23:47:37 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,6,24,16,20,37,30.12 Steady ,1,10,NNE,13to18
Sun Jan 31 00:31:36 2010," US and USA, NY and New York, New York, 10001",Cloudy,20,7,24,16,20,36,30.12 Steady ,1,10,NNE,12
Sun Jan 31 01:22:02 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,6,24,16,20,35,30.09 Falling Rapidly ,0,10,N,14
Sun Jan 31 02:06:02 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,6,24,16,20,34,30.09 Steady ,-1,10,N,15
Sun Jan 31 02:49:26 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,6,24,16,20,38,30.06 Steady ,1,10,NNE,14
Sun Jan 31 03:33:22 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,6,24,16,20,38,30.04 Steady ,1,10,N,13
Sun Jan 31 04:17:09 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,7,24,16,20,39,30.03 Falling ,2,10,N,12to21
Sun Jan 31 05:01:25 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,6,24,16,20,39,30.03 Steady ,1,10,N,13to19
Sun Jan 31 05:47:49 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,5,24,16,20,39,30.01 Steady ,2,10,N,15to18
Sun Jan 31 06:32:40 2010," US and USA, NY and New York, New York, 10001",Cloudy,19,6,24,16,0,39,30.00 Falling ,1,10,N,12
Sun Jan 31 07:15:32 2010," US and USA, NY and New York, New York, 10001",Cloudy,18,6,24,16,0,39,30.00 Steady ,1,10,N,11to16
Sun Jan 31 08:02:15 2010," US and USA, NY and New York, New York, 10001",Cloudy,18,6,24,16,0,39,30.00 Steady ,1,10,N,11to18
Sun Jan 31 08:46:56 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,18,5,24,16,0,40,30.00 Steady ,1,10,N,12to17
Sun Jan 31 09:30:11 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,17,4,32,22,0,40,30.01 Rising ,1,10,N,12
Sun Jan 31 10:13:22 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,17,5,32,22,10,41,30.03 Rising Rapidly ,1,10,N,11
Sun Jan 31 10:57:09 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,17,5,32,22,10,40,30.03 Steady ,0,10,N,11
Sun Jan 31 11:40:41 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,16,3,32,22,10,40,30.05 Rising Rapidly ,0,10,N,12to19
Sun Jan 31 12:24:15 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,15,2,32,22,10,41,30.07 Rising Rapidly ,-1,10,N,12
Sun Jan 31 13:07:39 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,15,1,32,22,10,41,30.07 Steady ,-1,10,N,12
Sun Jan 31 13:51:15 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,15,3,32,22,10,43,30.08 Steady ,-1,10,NNW,9to18
Sun Jan 31 14:34:03 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,16,5,32,22,10,40,30.12 Steady ,-1,10,NNW,9
Sun Jan 31 15:18:09 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,17,7,32,22,10,38,30.12 Steady ,-1,10,NNW,8
Sun Jan 31 16:01:41 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,18,8,32,22,10,37,30.12 Steady ,-1,10,NNW,8
Sun Jan 31 16:51:29 2010," US and USA, NY and New York, New York, 10001",Mostly Sunny,21,8,31,22,10,34,30.13 Steady ,0,10,NNW,12
Sun Jan 31 17:35:06 2010," US and USA, NY and New York, New York, 10001",Mostly Sunny,23,15,31,22,10,30,30.13 Steady ,1,10,NNW,7
Sun Jan 31 18:20:06 2010," US and USA, NY and New York, New York, 10001",Sunny,24,18,31,22,10,29,30.13 Steady ,1,10,NNW,5
Sun Jan 31 19:03:54 2010," US and USA, NY and New York, New York, 10001",Sunny,25,19,30,22,10,28,30.13 Steady ,1,10,NNW,4
Sun Jan 31 19:49:23 2010," US and USA, NY and New York, New York, 10001",Sunny,27,20,30,22,10,28,30.10 Steady ,3,10,WNW,5
Sun Jan 31 20:32:13 2010," US and USA, NY and New York, New York, 10001",Sunny,28,21,30,22,10,25,30.09 Steady ,2,9,WSW,7
Sun Jan 31 21:16:51 2010," US and USA, NY and New York, New York, 10001",Sunny,30,21,30,22,0,23,30.08 Falling ,2,9,W,9
Sun Jan 31 21:59:39 2010," US and USA, NY and New York, New York, 10001",Sunny,30,21,30,22,0,24,30.08 Steady ,3,8,W,10
Sun Jan 31 22:44:28 2010," US and USA, NY and New York, New York, 10001",Sunny,29,21,30,22,0,26,30.08 Steady ,4,7,W,9
Sun Jan 31 23:27:48 2010," US and USA, NY and New York, New York, 10001",Sunny,29,19,30,22,0,25,30.08 Steady ,3,8,WSW,11
Mon Feb  1 00:11:46 2010," US and USA, NY and New York, New York, 10001",Clear,28,18,30,22,0,26,30.10 Rising Rapidly ,3,8,WSW,11
Mon Feb  1 00:54:41 2010," US and USA, NY and New York, New York, 10001",Clear,28,18,30,22,0,29,30.10 Steady ,4,7,WSW,11
Mon Feb  1 01:40:58 2010," US and USA, NY and New York, New York, 10001",Clear,28,19,30,22,0,24,30.10 Steady ,2,9,WSW,10
Mon Feb  1 02:24:59 2010," US and USA, NY and New York, New York, 10001",Clear,29,18,30,22,0,23,30.11 Rising ,1,10,WSW,13to16
Mon Feb  1 03:08:39 2010," US and USA, NY and New York, New York, 10001",Clear,28,17,30,22,0,24,30.11 Steady ,1,9,WSW,14to18
Mon Feb  1 03:53:19 2010," US and USA, NY and New York, New York, 10001",Clear,28,18,30,22,0,26,30.12 Steady ,2,10,W,10
Mon Feb  1 04:38:08 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,27,18,30,22,0,28,30.11 Falling ,3,10,WSW,10
Mon Feb  1 05:21:17 2010," US and USA, NY and New York, New York, 10001",Mostly Clear,26,16,30,22,0,30,30.12 Rising ,4,9,SW,10
Mon Feb  1 06:06:10 2010," US and USA, NY and New York, New York, 10001",Mostly Clear,26,16,30,22,0,30,30.12 Steady ,4,9,SW,11
Mon Feb  1 06:49:20 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,26,16,30,22,0,31,30.12 Steady ,4,10,WSW,11
Mon Feb  1 07:33:10 2010," US and USA, NY and New York, New York, 10001",Clear,26,15,30,22,0,33,30.13 Steady ,5,10,WSW,13to16
Mon Feb  1 08:16:34 2010," US and USA, NY and New York, New York, 10001",Clear,27,16,30,22,0,30,30.13 Steady ,5,10,WSW,13to17
Mon Feb  1 09:00:02 2010," US and USA, NY and New York, New York, 10001",Clear,25,14,30,22,0,33,30.14 Steady ,4,10,W,11to19
Mon Feb  1 09:42:59 2010," US and USA, NY and New York, New York, 10001",Clear,25,13,37,24,10,38,30.16 Steady ,6,9,W,12
Mon Feb  1 10:26:33 2010," US and USA, NY and New York, New York, 10001",Clear,24,13,37,24,10,37,30.17 Rising ,6,9,W,12
Mon Feb  1 11:09:29 2010," US and USA, NY and New York, New York, 10001",Clear,25,14,37,24,10,37,30.17 Steady ,6,9,W,12
Mon Feb  1 11:52:57 2010," US and USA, NY and New York, New York, 10001",Clear,25,13,37,24,10,35,30.20 Steady ,6,10,W,14
Mon Feb  1 12:36:19 2010," US and USA, NY and New York, New York, 10001",Clear,25,13,36,24,10,41,30.21 Rising ,8,10,W,13
Mon Feb  1 13:19:50 2010," US and USA, NY and New York, New York, 10001",Sunny,25,14,36,24,10,37,30.21 Steady ,7,10,W,14
Mon Feb  1 14:03:45 2010," US and USA, NY and New York, New York, 10001",Sunny,26,16,36,24,10,38,30.24 Steady ,8,10,W,12
Mon Feb  1 14:48:48 2010," US and USA, NY and New York, New York, 10001",Sunny,28,17,36,24,10,39,30.27 Steady ,10,10,WSW,13to21
Mon Feb  1 15:32:32 2010," US and USA, NY and New York, New York, 10001",Mostly Sunny,29,19,36,24,10,35,30.29 Steady ,9,10,W,12to17
Mon Feb  1 16:17:15 2010," US and USA, NY and New York, New York, 10001",Mostly Sunny,30,20,36,24,10,32,30.29 Steady ,9,10,W,13to17
Mon Feb  1 17:02:03 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,30,19,36,24,10,34,30.30 Steady ,10,10,W,16
Mon Feb  1 17:45:50 2010," US and USA, NY and New York, New York, 10001",Sunny,31,21,35,24,10,33,30.28 Steady ,10,10,WNW,15
Mon Feb  1 18:29:20 2010," US and USA, NY and New York, New York, 10001",Mostly Sunny,33,23,35,24,10,40,30.25 Falling Rapidly ,11,10,WNW,13to17
Mon Feb  1 19:13:07 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,34,25,35,24,10,37,30.24 Falling ,9,10,W,11
Mon Feb  1 19:57:56 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,34,25,35,24,10,37,30.24 Steady ,10,10,W,11
Mon Feb  1 20:44:21 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,34,27,35,24,10,37,30.21 Steady ,10,10,W,10
Mon Feb  1 21:29:21 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,35,26,35,24,20,35,30.22 Rising ,10,10,WSW,14to20
Mon Feb  1 22:12:42 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,35,27,35,24,20,35,30.22 Steady ,10,9,W,12
Mon Feb  1 22:56:02 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,34,25,35,24,20,38,30.22 Steady ,11,7,W,12
Mon Feb  1 23:42:08 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,33,25,35,24,20,41,30.22 Steady ,12,7,WSW,10
Tue Feb  2 00:29:03 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,33,26,35,24,20,40,30.23 Rising ,11,9,W,9
Tue Feb  2 01:14:39 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,32,24,35,24,20,44,30.23 Steady ,12,7,W,9
Tue Feb  2 01:57:46 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,33,27,35,24,20,40,30.23 Steady ,11,9,W,8
Tue Feb  2 02:41:49 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,32,24,35,24,20,43,30.24 Steady ,12,9,WSW,10to19
Tue Feb  2 03:25:20 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,32,23,35,24,20,35,30.23 Falling ,11,9,WSW,10
Tue Feb  2 04:09:08 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,31,23,35,24,20,34,30.23 Steady ,11,9,W,9
Tue Feb  2 04:52:40 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,31,23,35,24,20,37,30.24 Steady ,12,10,WSW,10
Tue Feb  2 05:36:02 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,31,22,35,24,20,39,30.24 Steady ,12,10,WSW,9
Tue Feb  2 06:19:22 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,31,22,35,24,20,36,30.24 Steady ,11,10,W,9
Tue Feb  2 07:06:29 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,31,23,35,24,20,37,30.26 Steady ,11,10,W,9
Tue Feb  2 07:49:28 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,29,21,35,24,20,40,30.25 Steady ,12,10,W,8
Tue Feb  2 08:32:40 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,30,22,35,24,20,38,30.27 Steady ,11,10,WNW,8
Tue Feb  2 09:16:10 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,30,22,35,24,20,37,30.27 Steady ,10,10,WNW,7
Tue Feb  2 09:59:42 2010," US and USA, NY and New York, New York, 10001",Mostly Clear,29,21,35,29,30,43,30.27 Steady ,12,9,WNW,7
Tue Feb  2 10:43:16 2010," US and USA, NY and New York, New York, 10001",Clear,28,22,35,29,30,44,30.26 Steady ,12,9,NW,6
Tue Feb  2 11:27:23 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,28,21,35,29,30,41,30.27 Rising ,11,10,NNW,7
Tue Feb  2 12:11:24 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,27,19,35,29,30,46,30.27 Steady ,12,8,NNW,8
Tue Feb  2 12:55:17 2010," US and USA, NY and New York, New York, 10001",Mostly Sunny,26,17,35,29,30,45,30.28 Steady ,11,8,N,9
Tue Feb  2 13:38:38 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,27,27,35,29,30,41,30.29 Steady ,10,9,N,3
Tue Feb  2 14:22:17 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,28,28,35,29,30,37,30.29 Steady ,10,10,NNW,3
Tue Feb  2 15:06:39 2010," US and USA, NY and New York, New York, 10001",Mostly Cloudy,30,30,35,29,30,37,30.29 Steady ,11,10,NNW,3
Tue Feb  2 15:53:03 2010," US and USA, NY and New York, New York, 10001",Cloudy,31,26,34,29,30,32,30.30 Steady ,9,10,NNE,5
Tue Feb  2 16:45:33 2010," US and USA, NY and New York, New York, 10001",Cloudy,29,25,34,29,30,37,30.29 Falling ,11,10,NE,4
Tue Feb  2 17:34:01 2010," US and USA, NY and New York, New York, 10001",Cloudy,32,26,34,29,30,32,30.27 Steady ,10,10,E,7
Tue Feb  2 18:18:37 2010," US and USA, NY and New York, New York, 10001",Cloudy,33,27,34,29,30,39,30.27 Steady ,10,10,E,6
Tue Feb  2 19:02:47 2010," US and USA, NY and New York, New York, 10001",Cloudy,33,29,34,29,30,42,30.24 Steady ,12,10,ENE,4
Tue Feb  2 19:52:12 2010," US and USA, NY and New York, New York, 10001",Cloudy,33,33,34,29,30,39,30.23 Steady ,11,10,ESE,4
Tue Feb  2 20:43:21 2010," US and USA, NY and New York, New York, 10001",Cloudy,34,29,34,29,30,42,30.21 Steady ,13,10,SE,5
Tue Feb  2 21:30:12 2010," US and USA, NY and New York, New York, 10001",Cloudy,33,27,34,29,30,46,30.22 Rising ,14,10,S,7
Tue Feb  2 22:18:35 2010," US and USA, NY and New York, New York, 10001",Cloudy,33,29,34,29,100,48,30.21 Falling ,16,10,SSE,5
Tue Feb  2 23:02:53 2010," US and USA, NY and New York, New York, 10001",Cloudy,33,28,34,29,100,55,30.21 Steady ,18,7,SE,5
Tue Feb  2 23:48:11 2010," US and USA, NY and New York, New York, 10001",Cloudy,32,27,34,29,100,60,30.19 Steady ,20,8,ESE,6
Wed Feb  3 00:32:36 2010," US and USA, NY and New York, New York, 10001",Cloudy,33,28,34,29,100,60,30.18 Steady ,21,8,ESE,5
Wed Feb  3 01:19:47 2010," US and USA, NY and New York, New York, 10001",Cloudy,32,26,34,29,100,58,30.17 Falling ,21,9,E,6
Wed Feb  3 02:04:59 2010," US and USA, NY and New York, New York, 10001",Cloudy,32,28,34,29,100,62,30.17 Steady ,22,6,ESE,4
Wed Feb  3 02:53:17 2010," US and USA, NY and New York, New York, 10001",Cloudy,31,25,34,29,100,63,30.17 Steady ,22,5,ESE,7
Wed Feb  3 03:40:06 2010," US and USA, NY and New York, New York, 10001",Snow Showers,30,25,34,29,100,75,30.16 Steady ,24,2.6,ENE,5
Wed Feb  3 04:28:15 2010," US and USA, NY and New York, New York, 10001",Snow Showers,30,25,34,29,100,77,30.14 Falling Rapidly ,25,0.8,NE,5
Wed Feb  3 05:15:05 2010," US and USA, NY and New York, New York, 10001",Snow Showers,30,24,34,29,100,79,30.14 Steady ,25,0.8,NE,5
Wed Feb  3 06:02:53 2010," US and USA, NY and New York, New York, 10001",Snow,29,23,34,29,60,84,30.12 Falling ,25,0.3,NE,5
Thu Feb  4 06:05:23 2010," US and USA, NY and New York, New York, 10001",Mostly Clear,32,22,37,26,0,59,30.16 Steady ,19,10,NW,14to25
Thu Feb  4 06:48:27 2010," US and USA, NY and New York, New York, 10001",Clear,32,23,37,26,0,54,30.16 Steady ,19,10,WNW,11
Thu Feb  4 07:32:05 2010," US and USA, NY and New York, New York, 10001",Clear,31,23,37,26,0,57,30.17 Steady ,20,10,WNW,10
Thu Feb  4 08:14:36 2010," US and USA, NY and New York, New York, 10001",Clear,31,23,37,26,0,57,30.17 Steady ,20,10,WNW,10
Thu Feb  4 08:58:16 2010," US and USA, NY and New York, New York, 10001",Clear,31,21,37,26,0,53,30.18 Steady ,19,10,W,13to17
Thu Feb  4 09:42:13 2010," US and USA, NY and New York, New York, 10001",Clear,31,21,36,24,0,50,30.20 Rising Rapidly ,18,10,WNW,13to18
Thu Feb  4 10:25:51 2010," US and USA, NY and New York, New York, 10001",Partly Cloudy,31,21,36,24,0,50,30.20 Steady ,18,10,WNW,14
Thu Feb  4 11:11:47 2010," US and USA, NY and New York, New York, 10001",Mostly Clear,31,19,36,24,0,46,30.22 Rising Rapidly ,16,10,NW,17to21
Thu Feb  4 11:55:19 2010," US and USA, NY and New York, New York, 10001",Mostly Clear,31,19,36,24,0,46,30.22 Steady ,16,10,NW,17to21
Thu Feb  4 12:38:24 2010," US and USA, NY and New York, New York, 10001",Clear,30,19,36,24,0,46,30.27 Rising Rapidly ,15,10,WNW,15to23
Thu Feb  4 13:22:28 2010," US and USA, NY and New York, New York, 10001",Sunny,29,18,36,24,0,45,30.30 Rising Rapidly ,13,10,WNW,13to17
Thu Feb  4 14:07:18 2010," US and USA, NY and New York, New York, 10001",Sunny,28,18,36,24,0,47,30.30 Steady ,14,9,NW,13to21
Wed Feb  3 06:49:38 2010," US and USA, NY and New York, New York, 10001",Snow Showers,29,24,34,29,60,86,30.10 Steady ,26,0.8,NNE,5
Wed Feb  3 07:34:26 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,33,25,37,28,10,79,30.03 Steady ,27,6,WNW,12
Wed Feb  3 08:17:33 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,33,24,37,28,10,81,30.03 Steady ,28,6,WNW,12to16
Wed Feb  3 09:04:04 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,33,24,37,28,10,78,30.05 Steady ,27,5,W,12
Wed Feb  3 09:47:53 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,33,24,32,23,10,83,30.06 Steady ,28,5,WNW,12
Wed Feb  3 10:31:18 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,34,26,32,23,30,81,30.08 Steady ,28,5,WNW,10
Wed Feb  3 11:18:10 2010," US and USA, OH and Ohio, Columbus, 43085",Snow Showers,32,23,32,23,30,88,30.11 Rising ,29,3,W,12
Wed Feb  3 12:02:54 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,32,23,32,23,30,87,30.11 Steady ,29,5,WNW,11
Wed Feb  3 12:46:05 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,32,24,32,23,30,86,30.13 Steady ,29,5,WNW,10
Wed Feb  3 13:29:49 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,32,25,32,23,30,88,30.14 Rising ,29,4,W,8
Wed Feb  3 14:15:57 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,31,22,32,23,30,87,30.15 Rising ,28,3,WNW,10
Wed Feb  3 15:01:57 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,30,23,32,23,20,83,30.16 Rising ,26,5,WNW,8
Wed Feb  3 15:46:45 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,32,25,33,23,20,79,30.18 Rising ,26,5,WNW,9
Wed Feb  3 16:32:38 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,33,25,33,23,10,75,30.20 Rising Rapidly ,26,4,W,10
Wed Feb  3 17:19:49 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,33,25,33,23,10,75,30.22 Rising Rapidly ,26,4,WNW,10
Wed Feb  3 18:08:07 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,35,26,33,23,10,70,30.22 Steady ,26,5,WNW,12
Wed Feb  3 18:51:14 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,35,25,34,23,10,68,30.22 Steady ,25,5,WNW,14
Wed Feb  3 19:35:29 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,35,26,34,23,10,65,30.21 Steady ,24,7,W,12
Wed Feb  3 20:19:34 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,34,25,34,23,10,70,30.22 Rising ,25,7,W,13
Wed Feb  3 21:03:53 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,33,24,34,23,10,71,30.22 Steady ,25,7,W,14
Wed Feb  3 21:51:58 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,34,26,34,23,10,69,30.22 Steady ,25,7,W,11
Wed Feb  3 22:37:31 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,34,26,34,23,10,70,30.24 Rising ,25,6,W,10
Wed Feb  3 23:28:27 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,32,25,34,23,10,75,30.25 Rising ,25,4,WNW,8
Thu Feb  4 00:13:22 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,32,25,34,23,10,75,30.28 Rising Rapidly ,25,4,W,8
Thu Feb  4 00:57:24 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,32,25,34,23,10,75,30.29 Rising ,25,5,WNW,8
Thu Feb  4 01:40:42 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,31,25,34,23,10,74,30.30 Steady ,25,5,WNW,6
Thu Feb  4 02:28:26 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,31,24,34,23,10,71,30.33 Rising Rapidly ,24,5,NNW,7
Thu Feb  4 03:11:38 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,30,24,34,23,10,75,30.34 Steady ,24,5,NNW,6
Thu Feb  4 03:56:05 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,31,26,34,23,10,74,30.34 Steady ,25,5,NNW,5
Thu Feb  4 04:39:21 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,30,30,34,23,10,77,30.36 Steady ,25,5,NNW,3
Thu Feb  4 05:22:44 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,28,23,34,23,10,82,30.36 Steady ,24,3,NNW,5
Thu Feb  4 15:00:20 2010," US and USA, OH and Ohio, Columbus, 43085",Fog,21,21,37,29,0,100,30.41 Rising ,21,1,CALM,0
Thu Jan 28 15:39:58 2010," US and USA, OH and Ohio, Columbus, 43085",Sunny,21,5,22,12,30,63,30.19 Steady ,12,8,WNW,22to27
Thu Jan 28 16:00:47 2010," US and USA, OH and Ohio, Columbus, 43085",Sunny,21,5,22,12,30,63,30.19 Steady ,12,8,WNW,22to27
Thu Jan 28 16:50:05 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,20,2,20,12,30,55,30.23 Steady ,9,10,WNW,26to33
Thu Jan 28 17:14:19 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,19,4,20,12,30,62,30.27 Rising Rapidly ,10,10,WNW,16
Thu Jan 28 17:30:20 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,19,4,20,12,30,62,30.27 Rising Rapidly ,10,10,WNW,16
Fri Jan 29 08:42:32 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Clear,10,-1,19,6,10,63,30.42 Steady ,1,10,N,7
Fri Jan 29 09:26:28 2010," US and USA, OH and Ohio, Columbus, 43085",Clear,8,-1,20,15,10,68,30.43 Rising ,1,10,N,5
Fri Jan 29 11:58:30 2010," US and USA, OH and Ohio, Columbus, 43085",Clear,8,-2,20,10,10,59,30.44 Steady ,-1,10,N,6
Fri Jan 29 12:43:12 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,9,-1,20,10,10,60,30.44 Steady ,0,10,NNW,6
Fri Jan 29 13:30:56 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,9,0,20,10,10,62,30.46 Steady ,0,10,NNW,5
Fri Jan 29 14:18:45 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,9,-2,20,10,10,58,30.46 Steady ,-1,10,N,7
Fri Jan 29 15:03:33 2010," US and USA, OH and Ohio, Columbus, 43085",Cloudy,10,-1,20,10,10,54,30.46 Steady ,-1,10,N,8
Fri Jan 29 15:49:05 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,11,-1,20,10,10,45,30.46 Steady ,-3,10,NNE,8
Fri Jan 29 16:36:54 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,11,1,20,10,10,52,30.46 Steady ,-1,10,NNE,6
Fri Jan 29 17:21:19 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,12,0,20,10,10,49,30.49 Rising Rapidly ,-1,10,NNE,8
Fri Jan 29 18:09:48 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,14,4,18,10,10,41,30.49 Steady ,-2,10,NE,7
Fri Jan 29 18:54:46 2010," US and USA, OH and Ohio, Columbus, 43085",Mostly Cloudy,15,2,18,10,10,46,30.49 Steady ,1,10,N,11
Fri Jan 29 19:46:45 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,15,4,17,12,10,46,30.45 Steady ,1,10,NNE,7
Fri Jan 29 20:44:35 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,16,16,17,12,10,46,30.43 Steady ,1,10,CALM,0
Fri Jan 29 21:29:11 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,16,5,17,12,10,47,30.41 Falling Rapidly ,2,10,NE,8
Fri Jan 29 22:15:48 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,15,6,17,12,10,49,30.38 Falling Rapidly ,2,10,NNE,6
Fri Jan 29 23:00:43 2010," US and USA, OH and Ohio, Columbus, 43085",Partly Cloudy,15,5,17,12,10,51,30.38 Steady ,2,10,NNE,7
