0,entity,Domain,Conditions,,day,,,,,,,,,,
1,9084,Seattle,Cloudy,,1,,,,,,,,,,
2,9084,Seattle,Overcast,93,1,,,,,,,,,,
3,9084,Seattle,Overcast,90,1,,,,,,,,,,
4,9084,Seattle,Overcast,95,1,,,,,,,,,,
5,9084,Seattle,Showers,96,1,,,,,,,,,,
6,9084,Seattle,Overcast,93,1,,,,,,,,,,
7,9084,Seattle,Cloudy,90,1,,,,,,,,,,
14,9084,Seattle,Rain,90,1,,,,,,,,,,
8,9084,Seattle,Cloudy,93,1,,,,,,,,,,
9,9084,Seattle,Cloudy,93,1,,,,,,,,,,
15,9084,Seattle,Cloudy,90,1,,,,,,,,,,
10,9084,Seattle,mostly cloudy,93,1,,,,,,,,,,
11,9084,Seattle,Mist,96,1,,,,,,,,,,
12,9084,Seattle,Cloudy,92,1,,,,,,,,,,
13,9084,Seattle,Mostly Cloudy,90,1,,,,,,,,,,
1,9280,Washington,Partly Cloudy,,1,,,,,,,,,,
2,9280,Washington,Partly Cloudy,42,1,,,,,,,,,,
3,9280,Washington,Scattered Clouds,44,1,,,,,,,,,,
3,9280,Washington,Clear,59,1,,,,,,,,,,
4,9280,Washington,Scattered Clouds,46,1,,,,,,,,,,
4,9280,Washington,Clear,60,1,,,,,,,,,,
5,9280,Washington,Partly Cloudy,43,1,,,,,,,,,,
6,9280,Washington,Partly Cloudy,42,1,,,,,,,,,,
6,9280,Washington,Clear,62,1,,,,,,,,,,
7,9280,Washington,Partly Cloudy,35,1,,,,,,,,,,
7,9280,Washington,Partly Cloudy,60,1,,,,,,,,,,
14,9280,Washington,Partly Cloudy,35,1,,,,,,,,,,
8,9280,Washington,Partly Cloudy,43,1,,,,,,,,,,
9,9280,Washington,Partly Cloudy,42,1,,,,,,,,,,
15,9280,Washington,Mostly Clear,44,1,,,,,,,,,,
10,9280,Washington,clear sky,42,1,,,,,,,,,,
10,9280,Washington,clear sky,61,1,,,,,,,,,,
11,9280,Washington,Partly Cloudy,43,1,,,,,,,,,,
12,9280,Washington,Partly Cloudy,43,1,,,,,,,,,,
13,9280,Washington,Partly Cloudy,44,1,,,,,,,,,,
1,9293,Washington,Cloudy,,1,,,,,,,,,,
2,9293,Washington,Overcast,36,1,,,,,,,,,,
3,9293,Washington,Overcast,38,1,,,,,,,,,,
3,9293,Washington,Overcast,61,1,,,,,,,,,,
4,9293,Washington,Overcast,45,1,,,,,,,,,,
4,9293,Washington,Overcast,69,1,,,,,,,,,,
5,9293,Washington,Cloudy,38,1,,,,,,,,,,
6,9293,Washington,Overcast,36,1,,,,,,,,,,
6,9293,Washington,Overcast,62,1,,,,,,,,,,
7,9293,Washington,Cloudy,32,1,,,,,,,,,,
7,9293,Washington,Cloudy,63,1,,,,,,,,,,
14,9293,Washington,Cloudy,31,1,,,,,,,,,,
8,9293,Washington,Cloudy,38,1,,,,,,,,,,
9,9293,Washington,Cloudy,36,1,,,,,,,,,,
15,9293,Washington,Cloudy,38,1,,,,,,,,,,
10,9293,Washington,mostly cloudy,36,1,,,,,,,,,,
10,9293,Washington,mostly cloudy,62,1,,,,,,,,,,
11,9293,Washington,Cloudy,38,1,,,,,,,,,,
12,9293,Washington,Cloudy,38,1,,,,,,,,,,
13,9293,Washington,Overcast,37,1,,,,,,,,,,
1,9296,Washington,Cloudy,,1,,,,,,,,,,
2,9296,Washington,Overcast,33,1,,,,,,,,,,
3,9296,Washington,Overcast,35,1,,,,,,,,,,
3,9296,Washington,Overcast,53,1,,,,,,,,,,
4,9296,Washington,Overcast,41,1,,,,,,,,,,
4,9296,Washington,Overcast,60,1,,,,,,,,,,
5,9296,Washington,Cloudy,35,1,,,,,,,,,,
6,9296,Washington,Overcast,33,1,,,,,,,,,,
6,9296,Washington,Overcast,54,1,,,,,,,,,,
7,9296,Washington,Cloudy,28,1,,,,,,,,,,
7,9296,Washington,Cloudy,53,1,,,,,,,,,,
14,9296,Washington,Cloudy,28,1,,,,,,,,,,
8,9296,Washington,Cloudy,35,1,,,,,,,,,,
9,9296,Washington,Cloudy,33,1,,,,,,,,,,
15,9296,Washington,Cloudy,35,1,,,,,,,,,,
10,9296,Washington,mostly cloudy,33,1,,,,,,,,,,
10,9296,Washington,mostly cloudy,54,1,,,,,,,,,,
11,9296,Washington,Cloudy,35,1,,,,,,,,,,
12,9296,Washington,Cloudy,35,1,,,,,,,,,,
13,9296,Washington,Overcast,35,1,,,,,,,,,,
1,9372,Washington,Cloudy,,1,,,,,,,,,,
2,9372,Washington,Overcast,39,1,,,,,,,,,,
3,9372,Washington,Overcast,39,1,,,,,,,,,,
3,9372,Washington,Overcast,74,1,,,,,,,,,,
4,9372,Washington,Overcast,43,1,,,,,,,,,,
4,9372,Washington,Overcast,79,1,,,,,,,,,,
5,9372,Washington,Cloudy,38,1,,,,,,,,,,
6,9372,Washington,Overcast,39,1,,,,,,,,,,
6,9372,Washington,Overcast,72,1,,,,,,,,,,
7,9372,Washington,Cloudy,29,1,,,,,,,,,,
7,9372,Washington,Cloudy,76,1,,,,,,,,,,
14,9372,Washington,Cloudy,27,1,,,,,,,,,,
8,9372,Washington,Cloudy,38,1,,,,,,,,,,
9,9372,Washington,Winter Weather AdvisoryCloudy,39,1,,,,,,,,,,
15,9372,Washington,Cloudy,38,1,,,,,,,,,,
10,9372,Washington,mostly cloudy,33,1,,,,,,,,,,
10,9372,Washington,mostly cloudy,58,1,,,,,,,,,,
11,9372,Washington,Cloudy,38,1,,,,,,,,,,
12,9372,Washington,Cloudy,38,1,,,,,,,,,,
13,9372,Washington,Overcast,38,1,,,,,,,,,,
1,9379,Washington,Cloudy,,1,,,,,,,,,,
2,9379,Washington,Overcast,42,1,,,,,,,,,,
3,9379,Washington,Overcast,42,1,,,,,,,,,,
3,9379,Washington,Light Rain,89,1,,,,,,,,,,
4,9379,Washington,Overcast,48,1,,,,,,,,,,
4,9379,Washington,Light Rain,93,1,,,,,,,,,,
5,9379,Washington,Cloudy,41,1,,,,,,,,,,
6,9379,Washington,Overcast,42,1,,,,,,,,,,
6,9379,Washington,Light Rain,87,1,,,,,,,,,,
7,9379,Washington,Cloudy,35,1,,,,,,,,,,
7,9379,Washington,Mostly Cloudy,90,1,,,,,,,,,,
14,9379,Washington,Cloudy,34,1,,,,,,,,,,
8,9379,Washington,Cloudy,41,1,,,,,,,,,,
9,9379,Washington,Winter Weather AdvisoryCloudy,42,1,,,,,,,,,,
15,9379,Washington,Cloudy,42,1,,,,,,,,,,
10,9379,Washington,mostly cloudy,41,1,,,,,,,,,,
10,9379,Washington,light rain,87,1,,,,,,,,,,
11,9379,Washington,Cloudy,41,1,,,,,,,,,,
12,9379,Washington,Cloudy,41,1,,,,,,,,,,
13,9379,Washington,Overcast,42,1,,,,,,,,,,
1,9385,Washington,Cloudy,,1,,,,,,,,,,
2,9385,Washington,Snow,79,1,,,,,,,,,,
3,9385,Washington,Snow,81,1,,,,,,,,,,
3,9385,Washington,Light Rain,90,1,,,,,,,,,,
4,9385,Washington,Snow,88,1,,,,,,,,,,
4,9385,Washington,Light Rain,95,1,,,,,,,,,,
5,9385,Washington,Snow,80,1,,,,,,,,,,
6,9385,Washington,Snow,79,1,,,,,,,,,,
6,9385,Washington,Light Rain,93,1,,,,,,,,,,
7,9385,Washington,Snow,77,1,,,,,,,,,,
7,9385,Washington,Showers,93,1,,,,,,,,,,
14,9385,Washington,Snow,68,1,,,,,,,,,,
8,9385,Washington,Snow,73,1,,,,,,,,,,
9,9385,Washington,Weather WarningsSnow,79,1,,,,,,,,,,
15,9385,Washington,Snow,80,1,,,,,,,,,,
10,9385,Washington,heavy snow,73,1,,,,,,,,,,
10,9385,Washington,light rain,93,1,,,,,,,,,,
11,9385,Washington,Snow,80,1,,,,,,,,,,
12,9385,Washington,Heavy Snow,79,1,,,,,,,,,,
13,9385,Washington,Snow,81,1,,,,,,,,,,
1,9390,Washington,Light Snow,,1,,,,,,,,,,
2,9390,Washington,Light Snow,73,1,,,,,,,,,,
3,9390,Washington,Snow,74,1,,,,,,,,,,
3,9390,Washington,Light Rain,86,1,,,,,,,,,,
4,9390,Washington,Snow,88,1,,,,,,,,,,
4,9390,Washington,Light Rain,93,1,,,,,,,,,,
5,9390,Washington,Snow,73,1,,,,,,,,,,
6,9390,Washington,Snow,73,1,,,,,,,,,,
6,9390,Washington,Light Rain,87,1,,,,,,,,,,
7,9390,Washington,Snow Showers,68,1,,,,,,,,,,
7,9390,Washington,Cloudy,84,1,,,,,,,,,,
14,9390,Washington,Snow,72,1,,,,,,,,,,
8,9390,Washington,Snow,73,1,,,,,,,,,,
9,9390,Washington,Weather WarningsSnow,73,1,,,,,,,,,,
15,9390,Washington,Light Snow,73,1,,,,,,,,,,
10,9390,Washington,light snow,73,1,,,,,,,,,,
10,9390,Washington,light rain,87,1,,,,,,,,,,
11,9390,Washington,Snow,73,1,,,,,,,,,,
12,9390,Washington,Snow,73,1,,,,,,,,,,
13,9390,Washington,Light Snow,77,1,,,,,,,,,,
1,9394,Washington,Light Snow,,1,,,,,,,,,,
2,9394,Washington,Light Snow,79,1,,,,,,,,,,
3,9394,Washington,Light Snow,73,1,,,,,,,,,,
3,9394,Washington,Light Rain,87,1,,,,,,,,,,
4,9394,Washington,Light Snow,89,1,,,,,,,,,,
4,9394,Washington,Light Rain,93,1,,,,,,,,,,
5,9394,Washington,Snow,79,1,,,,,,,,,,
6,9394,Washington,Snow,79,1,,,,,,,,,,
6,9394,Washington,Light Rain,87,1,,,,,,,,,,
7,9394,Washington,Snow Showers,75,1,,,,,,,,,,
7,9394,Washington,Showers,85,1,,,,,,,,,,
14,9394,Washington,Snow Shower,73,1,,,,,,,,,,
8,9394,Washington,Snow,73,1,,,,,,,,,,
9,9394,Washington,Weather WarningsSnow,79,1,,,,,,,,,,
15,9394,Washington,Light Snow,73,1,,,,,,,,,,
10,9394,Washington,light snow,73,1,,,,,,,,,,
10,9394,Washington,light rain,87,1,,,,,,,,,,
11,9394,Washington,Snow,79,1,,,,,,,,,,
12,9394,Washington,Snow,79,1,,,,,,,,,,
13,9394,Washington,Light Snow,77,1,,,,,,,,,,
1,9423,Washington,Fair,,1,,,,,,,,,,
2,9423,Washington,Clear,31,1,,,,,,,,,,
3,9423,Washington,Clear,31,1,,,,,,,,,,
3,9423,Washington,Overcast,86,1,,,,,,,,,,
4,9423,Washington,Clear,38,1,,,,,,,,,,
4,9423,Washington,Overcast,91,1,,,,,,,,,,
5,9423,Washington,Sunny,30,1,,,,,,,,,,
6,9423,Washington,Clear,31,1,,,,,,,,,,
6,9423,Washington,Overcast,87,1,,,,,,,,,,
7,9423,Washington,Mostly Sunny,23,1,,,,,,,,,,
7,9423,Washington,Cloudy,86,1,,,,,,,,,,
14,9423,Washington,Mostly Sunny,24,1,,,,,,,,,,
8,9423,Washington,Sunny,31,1,,,,,,,,,,
9,9423,Washington,Clear,31,1,,,,,,,,,,
15,9423,Washington,Clear,30,1,,,,,,,,,,
10,9423,Washington,clear sky,31,1,,,,,,,,,,
10,9423,Washington,mostly cloudy,87,1,,,,,,,,,,
11,9423,Washington,Sunny,30,1,,,,,,,,,,
12,9423,Washington,Sunny,30,1,,,,,,,,,,
13,9423,Washington,Fair,30,1,,,,,,,,,,
1,9425,Washington,Fair,,1,,,,,,,,,,
2,9425,Washington,Clear,29,1,,,,,,,,,,
3,9425,Washington,Clear,31,1,,,,,,,,,,
3,9425,Washington,Overcast,80,1,,,,,,,,,,
4,9425,Washington,Clear,35,1,,,,,,,,,,
4,9425,Washington,Overcast,87,1,,,,,,,,,,
5,9425,Washington,Sunny,30,1,,,,,,,,,,
6,9425,Washington,Clear,29,1,,,,,,,,,,
6,9425,Washington,Overcast,82,1,,,,,,,,,,
7,9425,Washington,Sunny,26,1,,,,,,,,,,
7,9425,Washington,Cloudy,80,1,,,,,,,,,,
14,9425,Washington,Mostly Sunny,23,1,,,,,,,,,,
8,9425,Washington,Sunny,30,1,,,,,,,,,,
9,9425,Washington,Clear,29,1,,,,,,,,,,
15,9425,Washington,Clear,30,1,,,,,,,,,,
10,9425,Washington,clear sky,29,1,,,,,,,,,,
10,9425,Washington,mostly cloudy,81,1,,,,,,,,,,
11,9425,Washington,Sunny,30,1,,,,,,,,,,
12,9425,Washington,Sunny,30,1,,,,,,,,,,
13,9425,Washington,Fair,30,1,,,,,,,,,,
13,9584,Washington,Fog/Mist,85,1,,,,,,,,,,
Baltimore,13,13,13,13,13,13,13,0,13,13,13,13,11,16,12
Chicago,25,25,25,25,25,24,24,22,24,24,24,24,18,26,24
Fort Worth,25,25,25,25,25,25,25,23,25,25,25,25,24,26,24
Houston,31,31,31,31,31,31,31,30,31,31,31,31,30,22,29
Phoenix,31,31,31,31,31,30,31,29,31,31,31,31,31,26,31
