source,entity,Domain,Conditions,Humidity,day
3,5786,Nashville,Partly Cloudy,88,1
4,5786,Nashville,Partly Cloudy,83,1
5,5786,Nashville,Mostly Clear,88,1
6,5786,Nashville,Partly Cloudy,86,1
7,5786,Nashville,Partly Cloudy,85,1
14,5786,Nashville,Partly Cloudy,77,1
8,5786,Nashville,Mostly Clear,81,1
9,5786,Nashville,Mostly Sunny,86,1
15,5786,Nashville,Few Clouds,88,1
10,5786,Nashville,clear sky,80,1
11,5786,Nashville,Mostly Clear,88,1
12,5786,Nashville,Mostly Clear,88,1
1,5791,Nashville,Fog,,1
2,5791,Nashville,Fog,93,1
3,5791,Nashville,Light Freezing Fog,100,1
4,5791,Nashville,Freezing Fog,89,1
5,5791,Nashville,Fog,85,1
6,5791,Nashville,Fog,100,1
7,5791,Nashville,Fog,83,1
14,5791,Nashville,Partly Cloudy,90,1
8,5791,Nashville,Fog,92,1
9,5791,Nashville,Fog,93,1
15,5791,Nashville,Freezing Fog,100,1
10,5791,Nashville,normal,86,1
11,5791,Nashville,Light Fog,85,1
12,5791,Nashville,Foggy,92,1
1,5792,Nashville,Fog,,1
2,5792,Nashville,Fog,100,1
3,5792,Nashville,Light Freezing Fog,100,1
4,5792,Nashville,Mist,89,1
5,5792,Nashville,Fog,100,1
6,5792,Nashville,Fog,100,1
7,5792,Nashville,Fog,100,1
14,5792,Nashville,Foggy,91,1
8,5792,Nashville,Fog,100,1
9,5792,Nashville,Fog,100,1
15,5792,Nashville,Mist,93,1
10,5792,Nashville,mostly cloudy,100,1
11,5792,Nashville,Foggy,100,1
12,5792,Nashville,Foggy,100,1
1,5807,Nashville,Mostly Cloudy,,1
2,5807,Nashville,Mostly Cloudy,53,1
3,5807,Nashville,Mostly Cloudy,51,1
4,5807,Nashville,Mostly Cloudy,44,1
5,5807,Nashville,Intermittent Clouds,50,1
6,5807,Nashville,Mostly Cloudy,53,1
7,5807,Nashville,Mostly Cloudy,54,1
14,5807,Nashville,Mostly Cloudy,60,1
8,5807,Nashville,Intermittent Clouds,59,1
9,5807,Nashville,Mostly Cloudy,52,1
15,5807,Nashville,Mostly Cloudy,51,1
10,5807,Nashville,mostly cloudy,52,1
11,5807,Nashville,Clouds And Sun,50,1
1,5808,Nashville,Mostly Cloudy,,1
2,5808,Nashville,Mostly Cloudy,53,1
3,5808,Nashville,Mostly Cloudy,55,1
4,5808,Nashville,Mostly Cloudy,56,1
5,5808,Nashville,Intermittent Clouds,54,1
6,5808,Nashville,Mostly Cloudy,53,1
7,5808,Nashville,Mostly Cloudy,55,1
14,5808,Nashville,Mostly Cloudy,51,1
8,5808,Nashville,Intermittent Clouds,50,1
9,5808,Nashville,Mostly Cloudy,52,1
15,5808,Nashville,Mostly Cloudy,55,1
10,5808,Nashville,mostly cloudy,52,1
11,5808,Nashville,Clouds And Sun,54,1
1,5855,Nashville,Light Sleet,,1
2,5855,Nashville,Fog And Mist,93,1
3,5855,Nashville,Light Snow,86,1
4,5855,Nashville,Light Snow Mist,89,1
5,5855,Nashville,Cloudy,92,1
6,5855,Nashville,Mist,93,1
7,5855,Nashville,Freezing Rain,90,1
14,5855,Nashville,Mixed,91,1
8,5855,Nashville,Sleet,92,1
9,5855,Nashville,Weather WarningsSnow,86,1
10,5855,Nashville,light snow,86,1
11,5855,Nashville,Cloudy,92,1
12,5855,Nashville,Sleet,92,1
13,5855,Nashville,Fog/Mist,92,1
1,5858,Nashville,Light Snow,,1
2,5858,Nashville,Light Snow,93,1
3,5858,Nashville,Light Snow,88,1
4,5858,Nashville,Light Snow Mist,89,1
5,5858,Nashville,Flurries,92,1
6,5858,Nashville,Snow,86,1
7,5858,Nashville,Flurries,89,1
14,5858,Nashville,Snow Shower,90,1
8,5858,Nashville,Flurries,92,1
9,5858,Nashville,Weather WarningsSnow,93,1
10,5858,Nashville,light snow,93,1
11,5858,Nashville,Lgt.Snow/Fog,92,1
12,5858,Nashville,Light Snow/Fog,92,1
13,5858,Nashville,Light Snow Fog/Mist,88,1
1,5868,Nashville,Cloudy,,1
2,5868,Nashville,Overcast,74,1
3,5868,Nashville,Overcast,77,1
4,5868,Nashville,Overcast,91,1
5,5868,Nashville,Cloudy,77,1
6,5868,Nashville,Overcast,74,1
7,5868,Nashville,Cloudy,73,1
14,5868,Nashville,Snow Shower,73,1
8,5868,Nashville,Cloudy,73,1
9,5868,Nashville,Short term forecastCloudy,74,1
15,5868,Nashville,Cloudy,77,1
10,5868,Nashville,mostly cloudy,74,1
11,5868,Nashville,Cloudy,77,1
12,5868,Nashville,Cloudy,77,1
13,5868,Nashville,Overcast,77,1
1,5873,Nashville,Cloudy,,1
2,5873,Nashville,Overcast,74,1
3,5873,Nashville,Overcast,75,1
4,5873,Nashville,Overcast,90,1
5,5873,Nashville,Cloudy,74,1
6,5873,Nashville,Overcast,74,1
7,5873,Nashville,Cloudy,71,1
14,5873,Nashville,Cloudy,69,1
8,5873,Nashville,Cloudy,74,1
9,5873,Nashville,Weather WarningsCloudy,74,1
15,5873,Nashville,Cloudy,74,1
10,5873,Nashville,mostly cloudy,74,1
11,5873,Nashville,Cloudy,74,1
12,5873,Nashville,Cloudy,74,1
13,5873,Nashville,Overcast,75,1
1,5888,Nashville,Fair,,1
2,5888,Nashville,Clear,86,1
3,5888,Nashville,Clear,84,1
4,5888,Nashville,Clear,80,1
5,5888,Nashville,Clear,83,1
6,5888,Nashville,Clear,79,1
7,5888,Nashville,Clear,80,1
14,5888,Nashville,Mostly Clear,81,1
8,5888,Nashville,Clear,91,1
9,5888,Nashville,Special weather statementClear,79,1
15,5888,Nashville,Clear,84,1
10,5888,Nashville,clear sky,86,1
11,5888,Nashville,Clear,83,1
12,5888,Nashville,Clear,84,1
13,5888,Nashville,Fair,84,1
1,5905,Nashville,Fair,,1
2,5905,Nashville,Clear,45,1
3,5905,Nashville,Clear,43,1
4,5905,Nashville,Clear,80,1
5,5905,Nashville,Sunny,42,1
6,5905,Nashville,Clear,45,1
7,5905,Nashville,Sunny,47,1
14,5905,Nashville,Mostly Sunny,48,1
8,5905,Nashville,Sunny,42,1
9,5905,Nashville,Clear,44,1
15,5905,Nashville,Clear,42,1
10,5905,Nashville,clear sky,44,1
11,5905,Nashville,Sunny,42,1
12,5905,Nashville,Sunny,42,1
13,5905,Nashville,Fair,43,1
1,5907,Nashville,Partly Cloudy,,1
2,5907,Nashville,Partly Cloudy,49,1
3,5907,Nashville,Scattered Clouds,55,1
4,5907,Nashville,Scattered Clouds,55,1
5,5907,Nashville,Mostly Sunny,54,1
6,5907,Nashville,Partly Cloudy,53,1
7,5907,Nashville,Partly Cloudy,55,1
14,5907,Nashville,Partly Cloudy,49,1
8,5907,Nashville,Mostly Sunny,49,1
9,5907,Nashville,Partly Cloudy,52,1
15,5907,Nashville,Mostly Clear,55,1
10,5907,Nashville,clear sky,49,1
11,5907,Nashville,Mostly Sunny,54,1
12,5907,Nashville,Mostly Sunny,54,1
1,5916,Nashville,Mostly Cloudy,,1
2,5916,Nashville,Mostly Cloudy,75,1
3,5916,Nashville,Mostly Cloudy,73,1
4,5916,Nashville,Mostly Cloudy,70,1
5,5916,Nashville,Cloudy,72,1
6,5916,Nashville,Mostly Cloudy,75,1
7,5916,Nashville,Mostly Cloudy,73,1
8,5916,Nashville,Mostly Clear,75,1
9,5916,Nashville,Mostly Cloudy,75,1
15,5916,Nashville,Mostly Cloudy,72,1
10,5916,Nashville,mostly cloudy,75,1
11,5916,Nashville,Cloudy,72,1
1,5928,Nashville,Cloudy,,1
2,5928,Nashville,Overcast,70,1
13,5933,Nashville,Fair,67,1
13,5946,Nashville,Overcast,76,1
6,5953,Nashville,Overcast,75,1
7,5953,Nashville,Cloudy,73,1
14,5953,Nashville,Mostly Cloudy,73,1
8,5953,Nashville,Cloudy,72,1
9,5953,Nashville,Winter storm watchCloudy,75,1
15,5953,Nashville,Cloudy,73,1
10,5953,Nashville,mostly cloudy,70,1
11,5953,Nashville,Cloudy,72,1
12,5953,Nashville,Cloudy,72,1
13,5953,Nashville,Overcast,73,1
1,5953,Nashville,Cloudy,,1
2,5953,Nashville,Overcast,75,1
3,5953,Nashville,Overcast,73,1
4,5953,Nashville,Overcast,72,1
5,5953,Nashville,Cloudy,72,1
6,5953,Nashville,Overcast,75,1
7,5953,Nashville,Cloudy,73,1
14,5953,Nashville,Mostly Cloudy,73,1
8,5953,Nashville,Cloudy,72,1
9,5953,Nashville,Winter storm watchCloudy,75,1
15,5953,Nashville,Cloudy,73,1
10,5953,Nashville,mostly cloudy,70,1
11,5953,Nashville,Cloudy,72,1
12,5953,Nashville,Cloudy,72,1
13,5953,Nashville,Overcast,73,1
1,5956,Nashville,Cloudy,,1
2,5956,Nashville,Overcast,70,1
3,5956,Nashville,Overcast,70,1
4,5956,Nashville,Overcast,76,1
5,5956,Nashville,Cloudy,69,1
6,5956,Nashville,Overcast,70,1
7,5956,Nashville,Cloudy,98,1
14,5956,Nashville,Cloudy,65,1
8,5956,Nashville,Cloudy,69,1
9,5956,Nashville,Cloudy,70,1
15,5956,Nashville,Cloudy,75,1
10,5956,Nashville,mostly cloudy,70,1
11,5956,Nashville,Cloudy,69,1
12,5956,Nashville,Cloudy,69,1
1,5960,Nashville,Cloudy,,1
2,5960,Nashville,Overcast,81,1
3,5960,Nashville,Overcast,79,1
4,5960,Nashville,Overcast,79,1
5,5960,Nashville,Cloudy,78,1
6,5960,Nashville,Overcast,81,1
7,5960,Nashville,Cloudy,82,1
14,5960,Nashville,Cloudy,82,1
8,5960,Nashville,Cloudy,78,1
9,5960,Nashville,Short term forecastCloudy,80,1
15,5960,Nashville,Cloudy,79,1
10,5960,Nashville,mostly cloudy,80,1
11,5960,Nashville,Cloudy,78,1
12,5960,Nashville,Cloudy,78,1
1,5970,Nashville,Light Drizzle,,1
2,5970,Nashville,Drizzle,93,1
3,5970,Nashville,Overcast,96,1
4,5970,Nashville,Overcast,93,1
5,5970,Nashville,Showers,95,1
6,5970,Nashville,Mist,93,1
7,5970,Nashville,Fog,96,1
14,5970,Nashville,Drizzle,96,1
8,5970,Nashville,Showers,95,1
9,5970,Nashville,Weather WarningsFog,93,1
15,5970,Nashville,Fog,100,1
10,5970,Nashville,mostly cloudy,93,1
11,5970,Nashville,Light Fog,95,1
12,5970,Nashville,Mist,95,1
1,5971,Nashville,Fog,,1
2,5971,Nashville,Fog,100,1
3,5971,Nashville,Overcast,93,1
4,5971,Nashville,Overcast,93,1
5,5971,Nashville,Fog,100,1
6,5971,Nashville,Mist,93,1
7,5971,Nashville,Fog,93,1
14,5971,Nashville,Drizzle,96,1
8,5971,Nashville,Rain/Snow mix,100,1
9,5971,Nashville,Weather WarningsFog,93,1
15,5971,Nashville,Mist,96,1
10,5971,Nashville,mostly cloudy,93,1
11,5971,Nashville,Light Fog,93,1
12,5971,Nashville,Light Fog,93,1
1,5974,Nashville,Light Drizzle,,1
2,5974,Nashville,Drizzle,100,1
3,5974,Nashville,Light Drizzle,97,1
4,5974,Nashville,Light Drizzle Mist,93,1
5,5974,Nashville,Showers,96,1
6,5974,Nashville,Drizzle,100,1
7,5974,Nashville,Fog,97,1
14,5974,Nashville,Drizzle,97,1
8,5974,Nashville,Showers,96,1
9,5974,Nashville,Short term forecastFog,100,1
10,5974,Nashville,mostly cloudy,100,1
11,5974,Nashville,Mist,96,1
12,5974,Nashville,Mist,96,1
1,5975,Nashville,Light Drizzle,,1
2,5975,Nashville,Drizzle,100,1
3,5975,Nashville,Light Drizzle,100,1
4,5975,Nashville,Light Drizzle Fog,93,1
5,5975,Nashville,Showers,96,1
6,5975,Nashville,Drizzle,100,1
7,5975,Nashville,Mostly Cloudy,97,1
14,5975,Nashville,Drizzle,97,1
8,5975,Nashville,Showers,96,1
9,5975,Nashville,Short term forecastFog,100,1
10,5975,Nashville,normal,100,1
11,5975,Nashville,Mist,100,1
12,5975,Nashville,Mist,100,1
1,5978,Nashville,Fog,,1
2,5978,Nashville,Fog,100,1
3,5978,Nashville,Fog,97,1
4,5978,Nashville,Fog,82,1
5,5978,Nashville,Fog,96,1
6,5978,Nashville,Fog,100,1
7,5978,Nashville,Fog,97,1
14,5978,Nashville,Foggy,100,1
8,5978,Nashville,Fog,100,1
9,5978,Nashville,Fog,100,1
15,5978,Nashville,Fog,97,1
10,5978,Nashville,normal,100,1
11,5978,Nashville,Dense Fog,100,1
12,5978,Nashville,Foggy,96,1
1,5984,Nashville,Mostly Cloudy,,1
2,5984,Nashville,Mostly Cloudy,57,1
3,5984,Nashville,Overcast,58,1
4,5984,Nashville,Overcast,57,1
5,5984,Nashville,Mostly Cloudy,57,1
6,5984,Nashville,Mostly Cloudy,57,1
7,5984,Nashville,Mostly Cloudy,59,1
14,5984,Nashville,Mostly Cloudy,58,1
8,5984,Nashville,Mostly Cloudy,57,1
9,5984,Nashville,Mostly Cloudy,57,1
15,5984,Nashville,Cloudy,57,1
10,5984,Nashville,mostly cloudy,57,1
11,5984,Nashville,Mostly Cloudy,57,1
12,5984,Nashville,Mostly Cloudy,57,1
13,5988,Nashville,Overcast,76,1
13,5998,Nashville,Light Rain Fog/Mist,96,1
13,6011,Nashville,Fog/Mist,89,1
1,6018,Nashville,Cloudy,,1
2,6018,Nashville,Overcast,57,1
3,6018,Nashville,Overcast,60,1
4,6018,Nashville,Overcast,60,1
5,6018,Nashville,Cloudy,59,1
6,6018,Nashville,Overcast,57,1
7,6018,Nashville,Cloudy,61,1
14,6018,Nashville,Cloudy,58,1
8,6018,Nashville,Cloudy,57,1
9,6018,Nashville,Cloudy,57,1
15,6018,Nashville,Cloudy,60,1
10,6018,Nashville,mostly cloudy,57,1
11,6018,Nashville,Cloudy,59,1
12,6018,Nashville,Cloudy,59,1
1,6021,Nashville,Cloudy,,1
2,6021,Nashville,Overcast,61,1
3,6021,Nashville,Overcast,62,1
4,6021,Nashville,Overcast,67,1
5,6021,Nashville,Cloudy,62,1
6,6021,Nashville,Overcast,61,1
7,6021,Nashville,Cloudy,79,1
14,6021,Nashville,Cloudy,62,1
8,6021,Nashville,Cloudy,62,1
9,6021,Nashville,Cloudy,61,1
15,6021,Nashville,Cloudy,65,1
10,6021,Nashville,mostly cloudy,61,1
11,6021,Nashville,Cloudy,62,1
12,6021,Nashville,Cloudy,62,1
1,6026,Nashville,Cloudy,,1
2,6026,Nashville,Overcast,70,1
3,6026,Nashville,Overcast,70,1
4,6026,Nashville,Overcast,72,1
5,6026,Nashville,Cloudy,69,1
6,6026,Nashville,Overcast,70,1
7,6026,Nashville,Cloudy,76,1
14,6026,Nashville,Cloudy,67,1
8,6026,Nashville,Cloudy,66,1
9,6026,Nashville,Cloudy,70,1
15,6026,Nashville,Cloudy,70,1
10,6026,Nashville,mostly cloudy,70,1
11,6026,Nashville,Cloudy,69,1
12,6026,Nashville,Cloudy,69,1
1,6029,Nashville,Cloudy,,1
2,6029,Nashville,Overcast,70,1
3,6029,Nashville,Overcast,64,1
4,6029,Nashville,Overcast,66,1
5,6029,Nashville,Cloudy,72,1
6,6029,Nashville,Overcast,65,1
7,6029,Nashville,Cloudy,72,1
14,6029,Nashville,Cloudy,70,1
8,6029,Nashville,Cloudy,72,1
9,6029,Nashville,Cloudy,70,1
15,6029,Nashville,Cloudy,64,1
10,6029,Nashville,mostly cloudy,70,1
11,6029,Nashville,Cloudy,72,1
12,6029,Nashville,Cloudy,72,1
1,6038,Nashville,Cloudy,,1
2,6038,Nashville,Overcast,65,1
3,6038,Nashville,Overcast,65,1
4,6038,Nashville,Overcast,66,1
5,6038,Nashville,Cloudy,64,1
6,6038,Nashville,Overcast,65,1
7,6038,Nashville,Cloudy,63,1
14,6038,Nashville,Cloudy,70,1
8,6038,Nashville,Cloudy,64,1
9,6038,Nashville,Cloudy,65,1
15,6038,Nashville,Cloudy,64,1
10,6038,Nashville,mostly cloudy,65,1
11,6038,Nashville,Cloudy,64,1
12,6038,Nashville,Cloudy,64,1
13,6063,Nashville,Overcast,70,1
13,6068,Nashville,Overcast,65,1
13,6075,Nashville,A Few Clouds,51,1
1,6118,New York,Fair,,1
2,6118,New York,Clear,50,1
3,6118,New York,Clear,51,1
4,6118,New York,Clear,45,1
5,6118,New York,Clear,50,1
6,6118,New York,Clear,50,1
7,6118,New York,Sunny,38,1
8,6118,New York,Clear,50,1
9,6118,New York,Clear,50,1
15,6118,New York,Clear,50,1
10,6118,New York,clear sky,49,1
11,6118,New York,Clear,50,1
12,6118,New York,Clear,50,1
13,6157,New York,Fair,40,1
1,6188,New York,Fair,,1
2,6188,New York,Partly Cloudy,41,1
3,6188,New York,Scattered Clouds,40,1
4,6188,New York,Scattered Clouds,44,1
5,6188,New York,Partly Sunny,39,1
6,6188,New York,Partly Cloudy,41,1
7,6188,New York,Cloudy,34,1
8,6188,New York,Cloudy,39,1
9,6188,New York,Partly Cloudy,41,1
15,6188,New York,Mostly Clear,39,1
10,6188,New York,clear sky,37,1
11,6188,New York,Partly Sunny,39,1
12,6188,New York,Partly Sunny,39,1
13,6188,New York,Partly Cloudy,39,1
1,6192,New York,Mostly Cloudy,,1
2,6192,New York,Mostly Cloudy,42,1
3,6192,New York,Mostly Cloudy,40,1
4,6192,New York,Mostly Cloudy,45,1
5,6192,New York,Mostly Cloudy,39,1
6,6192,New York,Mostly Cloudy,42,1
7,6192,New York,Cloudy,34,1
8,6192,New York,Partly Sunny,39,1
9,6192,New York,Mostly Cloudy,42,1
15,6192,New York,Mostly Cloudy,40,1
10,6192,New York,clear sky,41,1
11,6192,New York,Mostly Cloudy,39,1
12,6192,New York,Mostly Cloudy,39,1
13,6192,New York,Mostly Cloudy,40,1
1,6196,New York,Cloudy,,1
2,6196,New York,Overcast,42,1
3,6196,New York,Overcast,43,1
4,6196,New York,Overcast,45,1
5,6196,New York,Cloudy,43,1
6,6196,New York,Overcast,42,1
7,6196,New York,Cloudy,35,1
8,6196,New York,Cloudy,43,1
9,6196,New York,Cloudy,42,1
15,6196,New York,Cloudy,43,1
10,6196,New York,mostly cloudy,41,1
11,6196,New York,Cloudy,43,1
12,6196,New York,Cloudy,43,1
13,6196,New York,Overcast,43,1
1,6197,New York,Cloudy,,1
2,6197,New York,Overcast,42,1
3,6197,New York,Overcast,50,1
4,6197,New York,Overcast,45,1
5,6197,New York,Cloudy,43,1
6,6197,New York,Overcast,49,1
7,6197,New York,Cloudy,34,1
8,6197,New York,Cloudy,43,1
9,6197,New York,Cloudy,49,1
15,6197,New York,Cloudy,49,1
10,6197,New York,mostly cloudy,41,1
11,6197,New York,Cloudy,49,1
12,6197,New York,Cloudy,43,1
13,6197,New York,Overcast,49,1
1,6215,New York,Fair,,1
2,6215,New York,Clear,48,1
3,6215,New York,Clear,49,1
4,6215,New York,Clear,44,1
5,6215,New York,Sunny,49,1
6,6215,New York,Clear,48,1
7,6215,New York,Partly Cloudy,38,1
8,6215,New York,Sunny,51,1
9,6215,New York,Special weather statementClear,48,1
15,6215,New York,Clear,49,1
10,6215,New York,clear sky,52,1
11,6215,New York,Sunny,49,1
12,6215,New York,Sunny,49,1
13,6215,New York,Fair,49,1
1,6220,New York,Fair,,1
2,6220,New York,Clear,38,1
3,6220,New York,Clear,36,1
4,6220,New York,Clear,44,1
5,6220,New York,Sunny,38,1
6,6220,New York,Clear,36,1
7,6220,New York,Sunny,28,1
8,6220,New York,Sunny,38,1
9,6220,New York,Clear,38,1
15,6220,New York,Clear,35,1
10,6220,New York,clear sky,38,1
11,6220,New York,Sunny,38,1
12,6220,New York,Sunny,38,1
13,6220,New York,Fair,35,1
1,6223,New York,Partly Cloudy,,1
2,6223,New York,Clear,31,1
3,6223,New York,Clear,30,1
4,6223,New York,Clear,44,1
5,6223,New York,Sunny,30,1
6,6223,New York,Clear,31,1
7,6223,New York,Sunny,23,1
8,6223,New York,Mostly Sunny,32,1
9,6223,New York,Clear,31,1
15,6223,New York,Clear,30,1
10,6223,New York,normal,33,1
11,6223,New York,Sunny,30,1
12,6223,New York,Sunny,30,1
13,6223,New York,Fair,30,1
1,6236,New York,Fair,,1
2,6236,New York,Clear,64,1
3,6236,New York,Clear,61,1
4,6236,New York,Clear,47,1
5,6236,New York,Clear,61,1
6,6236,New York,Clear,64,1
7,6236,New York,Clear,54,1
8,6236,New York,Clear,58,1
9,6236,New York,Clear,64,1
15,6236,New York,Clear,61,1
10,6236,New York,clear sky,64,1
11,6236,New York,Clear,61,1
12,6236,New York,Clear,61,1
1,6238,New York,Fair,,1
2,6238,New York,Clear,64,1
3,6238,New York,Clear,61,1
4,6238,New York,Clear,46,1
5,6238,New York,Clear,61,1
6,6238,New York,Clear,64,1
7,6238,New York,Clear,57,1
8,6238,New York,Clear,63,1
9,6238,New York,Clear,64,1
15,6238,New York,Clear,61,1
10,6238,New York,clear sky,64,1
11,6238,New York,Clear,61,1
12,6238,New York,Clear,61,1
13,6250,New York,Overcast,55,1
13,6260,New York,Fair,61,1
1,6274,New York,Fair,,1
2,6274,New York,Clear,38,1
3,6274,New York,Clear,38,1
4,6274,New York,Clear,48,1
5,6274,New York,Clear,38,1
6,6274,New York,Clear,38,1
7,6274,New York,Partly Cloudy,40,1
8,6274,New York,Sunny,36,1
9,6274,New York,Clear,37,1
15,6274,New York,Clear,38,1
10,6274,New York,clear sky,37,1
11,6274,New York,Clear,38,1
12,6274,New York,Clear,38,1
1,6289,New York,Fair,,1
2,6289,New York,Clear,51,1
3,6289,New York,Clear,51,1
4,6289,New York,Clear,50,1
5,6289,New York,Clear,50,1
6,6289,New York,Clear,51,1
7,6289,New York,Partly Cloudy,41,1
8,6289,New York,Clear,46,1
9,6289,New York,Clear,50,1
15,6289,New York,Clear,51,1
10,6289,New York,clear sky,46,1
11,6289,New York,Clear,50,1
12,6289,New York,Clear,50,1
1,6298,New York,Mostly Cloudy,,1
2,6298,New York,Mostly Cloudy,44,1
3,6298,New York,Mostly Cloudy,44,1
4,6298,New York,Mostly Cloudy,48,1
5,6298,New York,Mostly Cloudy,43,1
6,6298,New York,Mostly Cloudy,44,1
7,6298,New York,Cloudy,39,1
8,6298,New York,Cloudy,43,1
9,6298,New York,Mostly Cloudy,43,1
15,6298,New York,Mostly Cloudy,43,1
10,6298,New York,mostly cloudy,43,1
11,6298,New York,Cloudy,43,1
12,6298,New York,Mostly Cloudy,43,1
13,6307,New York,Mostly Cloudy,38,1
13,6313,New York,Fair,45,1
13,6319,New York,Fair,47,1
13,6326,New York,Mostly Cloudy,45,1
13,6332,New York,Mostly Cloudy,40,1
13,6337,New York,Mostly Cloudy,54,1
1,6344,New York,Light Snow,,1
2,6344,New York,Light Snow,93,1
3,6344,New York,Light Snow,89,1
4,6344,New York,Light Snow Mist,48,1
5,6344,New York,Flurries,88,1
6,6344,New York,Snow,93,1
7,6344,New York,Snow Showers,79,1
8,6344,New York,Flurries,81,1
9,6344,New York,Special weather statementSnow,93,1
10,6344,New York,light snow,80,1
11,6344,New York,Lgt.Snow/Fog,88,1
12,6344,New York,Light Snow/Fog,88,1
1,6350,New York,Cloudy,,1
2,6350,New York,Light Snow,93,1
3,6350,New York,Overcast,93,1
4,6350,New York,Overcast,49,1
5,6350,New York,Cloudy,92,1
6,6350,New York,Snow,93,1
7,6350,New York,Snow Showers,88,1
8,6350,New York,Flurries,88,1
9,6350,New York,Special weather statementCloudy,93,1
10,6350,New York,mostly cloudy,93,1
11,6350,New York,Cloudy,92,1
12,6350,New York,Light Snow,90,1
1,6364,New York,Mostly Cloudy,,1
2,6364,New York,Mostly Cloudy,65,1
3,6364,New York,Mostly Cloudy,65,1
4,6364,New York,Mostly Cloudy,74,1
5,6364,New York,Mostly Cloudy,64,1
6,6364,New York,Mostly Cloudy,70,1
7,6364,New York,Mostly Cloudy,65,1
8,6364,New York,Mostly Cloudy,69,1
9,6364,New York,Mostly Cloudy,65,1
15,6364,New York,Mostly Cloudy,64,1
10,6364,New York,mostly cloudy,69,1
11,6364,New York,Mostly Cloudy,64,1
12,6364,New York,Mostly Cloudy,64,1
1,6368,New York,Cloudy,,1
2,6368,New York,Overcast,60,1
3,6368,New York,Overcast,59,1
4,6368,New York,Overcast,49,1
5,6368,New York,Cloudy,59,1
6,6368,New York,Overcast,60,1
7,6368,New York,Mostly Cloudy,57,1
8,6368,New York,Mostly Cloudy,54,1
9,6368,New York,Cloudy,60,1
15,6368,New York,Cloudy,59,1
10,6368,New York,mostly cloudy,52,1
11,6368,New York,Cloudy,59,1
12,6368,New York,Cloudy,59,1
13,6369,New York,Overcast,56,1
13,6377,New York,Light Snow Fog/Mist,92,1
13,6392,New York,Mostly Cloudy,79,1
13,6393,New York,Mostly Cloudy,70,1
1,6410,Oklahoma City,Light Snow,,1
2,6410,Oklahoma City,Light Snow,80,1
3,6410,Oklahoma City,Light Snow,88,1
4,6410,Oklahoma City,Light Snow Mist,65,1
5,6410,Oklahoma City,Flurries,84,1
6,6410,Oklahoma City,Snow,81,1
7,6410,Oklahoma City,Snow,86,1
14,6410,Oklahoma City,Snow Shower,81,1
8,6410,Oklahoma City,Flurries,84,1
9,6410,Oklahoma City,Winter Weather AdvisorySnow,80,1
10,6410,Oklahoma City,light snow,86,1
11,6410,Oklahoma City,Snow And Fog,79,1
12,6410,Oklahoma City,Light Snow/Fog,84,1
1,6412,Oklahoma City,Light Snow,,1
2,6412,Oklahoma City,Light Snow,80,1
3,6412,Oklahoma City,Light Snow,86,1
4,6412,Oklahoma City,Light Snow Mist,62,1
5,6412,Oklahoma City,Snow,79,1
6,6412,Oklahoma City,Snow,79,1
7,6412,Oklahoma City,Snow,83,1
14,6412,Oklahoma City,Snow Shower,81,1
8,6412,Oklahoma City,Snow,79,1
9,6412,Oklahoma City,Weather WarningsSnow,80,1
10,6412,Oklahoma City,light snow,86,1
11,6412,Oklahoma City,Snow And Fog,79,1
12,6412,Oklahoma City,Snow/Fog,79,1
1,6418,Oklahoma City,Fog,,1
2,6418,Oklahoma City,Light Snow,93,1
3,6418,Oklahoma City,Overcast,93,1
4,6418,Oklahoma City,Overcast,64,1
5,6418,Oklahoma City,Snow,91,1
6,6418,Oklahoma City,Mist,79,1
7,6418,Oklahoma City,Snow,90,1
14,6418,Oklahoma City,Snow,81,1
8,6418,Oklahoma City,Snow,91,1
9,6418,Oklahoma City,Winter Weather AdvisorySnow,NA,1
15,6418,Oklahoma City,Snow,--,1
10,6418,Oklahoma City,mostly cloudy,93,1
11,6418,Oklahoma City,Snow,91,1
12,6418,Oklahoma City,Snow,91,1
1,6425,Oklahoma City,Light Freezing Rain,,1
2,6425,Oklahoma City,Fog,100,1
3,6425,Oklahoma City,Light Freezing Rain,93,1
4,6425,Oklahoma City,Light Freezing Rain Mist,79,1
5,6425,Oklahoma City,Fog,100,1
6,6425,Oklahoma City,Mist,89,1
7,6425,Oklahoma City,Cloudy,93,1
14,6425,Oklahoma City,Foggy,91,1
8,6425,Oklahoma City,Fog,100,1
9,6425,Oklahoma City,Weather WarningsFog,100,1
15,6425,Oklahoma City,Freezing Fog,100,1
10,6425,Oklahoma City,mostly cloudy,93,1
11,6425,Oklahoma City,Foggy,100,1
12,6425,Oklahoma City,Foggy,100,1
1,6506,Oklahoma City,Haze,,1
2,6506,Oklahoma City,Overcast,80,1
3,6506,Oklahoma City,Haze,80,1
4,6506,Oklahoma City,Haze,46,1
5,6506,Oklahoma City,Cloudy,76,1
6,6506,Oklahoma City,Hazy,60,1
7,6506,Oklahoma City,Cloudy,75,1
14,6506,Oklahoma City,Cloudy,82,1
8,6506,Oklahoma City,Cloudy,76,1
9,6506,Oklahoma City,Cloudy,79,1
15,6506,Oklahoma City,Cloudy,76,1
10,6506,Oklahoma City,mostly cloudy,86,1
11,6506,Oklahoma City,Cloudy,76,1
12,6506,Oklahoma City,Cloudy,76,1
1,6507,Oklahoma City,Cloudy,,1
