entity_id,website,number,screen_type,supported_aspect_ratio,response_time,screen_size_diagonal
ENTITY#235,ca.pcpartpicker.com,305,,16:09,16 ms,21.5\
ENTITY#235,www.softwarecity.ca,5827,LCD Touchscreen Monitor,16:09,16 ms,21.5\
ENTITY#236,www.itenergy.co.uk,674,LCD Monitor,16:09,5 ms,54.6 cm (21.5\
ENTITY#236,www.jrlinton.co.uk,1546,21.5\,16:09,5 ms,54.6 cm (21.5\
ENTITY#240,www.ebay.com,16297,,,,12.1 inch
ENTITY#249,www.softwarecity.ca,5917,LCD Monitor,16:09,7 ms,27\
ENTITY#249,www.softwarecity.ca,5917,,,,
ENTITY#250,www.pcconnection.com,332,LCD TFT,,16 ms,15 in
ENTITY#250,www.pcconnection.com,3169,LCD Touch screen,,,15 in
ENTITY#251,www.best-deal-items.com,1889,,,,
ENTITY#251,www.best-deal-items.com,2228,,,,
ENTITY#251,www.best-deal-items.com,2228,,,,
ENTITY#251,www.best-deal-items.com,2228,,,,
ENTITY#252,www.getprice.com.au,315,LED,,5 ms,
ENTITY#252,www.ebay.com,10925,LED LCD,21:09,6 ms,29\
