0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
14,41,121,133,117,66,491357,91,92,85,159,126,35870291,,,,,,1,41
15,41,121,133,117,66,491357,91,92,85,159,126,35870291,,,,,,1,41
16,41,123,133,117,66,491357,91,92,85,159,126,36000000,451,145000000,1,1,195,1,41
17,41,121,133,,,491357,,,85,160,127,35870000,454,151010000,,,196,1,41
18,41,121,133,117,66,491357,91,92,85,159,126,,455,144920000,,,,1,41
19,41,,133,,66,492876,,,85,,,,,,,,,1,41
20,41,121,133,117,66,491357,91,92,,159,126,35870000,456,144920000,,,196,1,41
21,41,121,133,117,66,475465,91,92,85,,,,,,,,,1,41
22,41,121,133,117,66,491467,91,92,85,159,126,35870291,,,,,,1,41
23,41,121,133,118,66,491357,91,92,,,,,457,,,,,1,41
24,41,121,133,117,66,,,,85,,,,,,,,,1,41
25,41,121,133,119,66,,91,92,,159,128,,458,144900000,,,196,1,41
26,41,121,133,119,66,480500,91,92,85,,,35870000,454,150000000,1,,196,1,41
27,41,121,133,117,66,7805,91,92,85,159,126,,459,142050000,,,196,1,41
28,41,121,133,117,66,491357,91,92,85,159,126,35870291,,,,,,1,41
29,41,121,133,117,66,491357,91,92,85,159,126,35870000,452,151010000,,,196,1,41
30,41,122,133,117,47,491357,91,92,85,159,126,35870000,451,144914800,,,195,1,41
31,41,121,133,117,66,480457,91,92,85,159,126,35870000,258,144900000,,,196,1,41
32,41,121,133,117,66,491357,91,92,85,159,126,35870291,,,,,,1,41
33,41,121,133,117,66,491467,91,92,85,159,126,37379381,454,151013000,,,,1,41
34,41,121,133,119,66,492876,91,92,85,159,128,,458,,,1,196,1,41
35,41,121,133,,66,491357,,,,,,,,,,,,1,41
36,41,121,133,117,66,491357,91,92,86,159,126,,460,,,,197,1,41
37,41,121,133,117,66,491357,91,92,85,159,126,35870291,,,,,,1,41
38,41,121,,117,66,7805,91,92,85,159,126,,459,142050000,,,196,1,41
39,41,,,,,0,,,,,,,,,,,,1,41
40,41,121,133,,66,,,,,,,,458,,,,,1,41
41,41,121,133,117,66,491467,91,92,85,159,126,,,151000,1,1,,1,41
42,41,121,133,117,66,491467,91,92,85,159,126,35870291,,,,,,1,41
43,41,121,133,117,66,491360,91,92,85,159,126,,,,,,,1,41
44,41,5,134,120,2,90824,92,93,,,,,,,,,,1,41
45,41,124,135,,67,,,,,,,,,,,,,1,41
46,41,122,133,117,66,491357,91,92,85,159,126,,452,,,,196,1,41
47,41,,133,119,66,491357,91,92,,,,,,,,,,1,41
48,41,121,133,117,66,491357,91,92,85,161,126,35870291,,142046352,,,,1,41
49,41,121,133,117,66,491357,91,92,85,159,126,,461,151000000,1,1,,1,41
50,41,121,133,117,66,492876,91,92,85,159,126,35870291,461,144915976,,,196,1,41
51,41,121,133,117,,480315,91,92,85,159,126,35870000000,462,151000000,,,196,1,41
52,41,121,133,117,66,475465,91,92,,159,126,,461,151000000,,,61,1,41
53,41,122,133,119,47,491357,91,92,85,159,126,,463,144910000,,,196,1,41
54,41,125,15,,68,,,,,159,126,,464,140580000,1,,196,1,41
55,41,121,133,,66,,91,92,,159,126,,144,151010000,1,1,21,1,41
1,42,70,136,121,51,451291,93,94,,,,,,,,,,1,42
2,42,70,136,121,51,542746,93,94,87,162,129,,465,3840000000,,,198,1,42
3,42,70,136,121,51,450310,93,94,,,,224840000,,3780000000,,,,1,42
4,42,70,136,121,51,451291,93,94,,162,129,221150000,311,3845798000,,,199,1,42
5,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
6,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
7,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
8,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
9,42,70,136,121,51,451291,93,94,87,162,129,220637516,,4000000000,,,,1,42
10,42,70,136,122,51,451291,93,94,87,,,,,3800000000,,,,1,42
11,42,70,136,121,51,451291,93,94,87,162,129,,,,,,200,1,42
12,42,70,136,121,51,451291,93,94,87,162,129,221150000,466,3810000000,,,,1,42
13,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
14,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
15,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
16,42,72,136,121,51,451291,93,94,87,162,129,221000000,467,4000000000,1,1,198,1,42
17,42,70,136,,,451291,,,87,163,130,221150000,468,3850000000,,10,201,1,42
18,42,70,136,121,51,451291,93,94,87,162,129,,469,3850000000,,,,1,42
19,42,,136,,51,451291,,,87,,,,,,,,,1,42
20,42,70,136,121,51,451291,93,94,,162,129,221150000,470,3850000000,,,201,1,42
21,42,70,136,121,51,450310,93,94,87,,,,,,,,,1,42
22,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
23,42,70,136,121,51,450310,93,94,,,,,,,,,,1,42
24,42,,,,,,,,,,,,,,,,,1,42
25,42,70,136,121,51,,93,94,,162,129,,466,3846000000,,,198,1,42
26,42,70,136,121,51,434600,93,94,87,,,221150000,471,3810000000,131,,201,1,42
27,42,70,136,121,51,4092,93,94,87,162,129,,472,3780000000,,,202,1,42
28,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
29,42,70,136,121,51,451291,93,94,87,162,129,221150000,473,3810000000,,,201,1,42
30,42,70,136,,51,451291,93,94,87,162,129,221150000,473,3845798500,,,198,1,42
31,42,70,136,121,51,451291,93,94,87,162,129,220640000,,3800000000,,,,1,42
32,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
33,42,70,136,121,51,451291,93,94,87,162,129,219242438,466,3812626000,,,,1,42
34,42,70,136,121,,451291,93,94,87,162,129,,466,,,1,198,1,42
35,42,126,137,,32,499655,,,,,,,,,,,,1,42
36,42,70,136,121,51,451291,93,94,88,162,129,,468,,,,201,1,42
37,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
38,42,70,,121,51,4092,93,94,87,162,129,,472,3780000000,,,202,1,42
39,42,,,,,0,,,,,,,,,,,,1,42
40,42,70,136,,51,,,,,,,,466,,,,,1,42
41,42,70,136,121,51,451291,93,94,87,162,129,,,3812600,1,1,,1,42
42,42,70,136,121,51,451291,93,94,87,162,129,220637516,,,,,,1,42
43,42,70,136,122,51,451290,93,94,87,162,129,,,,,,,1,42
44,42,5,138,123,2,50673,94,95,,,,,,,,,,1,42
45,42,127,139,,3,,,,,,,,,,,,,1,42
46,42,70,136,121,51,451291,93,94,87,162,129,,,,,,200,1,42
47,42,,136,121,51,451291,93,94,,,,,,,,,,1,42
48,42,70,136,122,51,451291,93,94,87,164,129,221149954,,3777241214,,,,1,42
49,42,70,136,121,51,451291,93,94,87,162,129,,218,3800000000,1,1,,1,42
50,42,70,136,121,51,451291,93,94,87,162,129,221149954,218,3845797700,,,198,1,42
51,42,70,136,121,51,447199,93,94,87,162,129,2.21E+11,120,3810000000,,,201,1,42
52,42,70,136,121,51,450310,93,94,,162,129,,218,4000000000,,,15,1,42
53,42,70,136,121,51,451291,93,94,87,162,129,,473,3850000000,,,198,1,42
54,42,127,139,,3,,,,,162,129,,474,3840000000,1,,198,1,42
55,42,70,136,,51,,93,94,,162,129,,475,3810000000,1,1,,1,42
1,43,128,140,124,20,272604,95,96,,,,,,,,,,1,43
2,43,128,140,124,20,272604,95,96,89,165,131,,476,2040000000,,,203,1,43
3,43,128,140,124,20,271974,95,96,,,,53500000,,2040000000,,,,1,43
4,43,128,140,124,20,272604,95,96,,165,131,52491000,477,2079161000,,,204,1,43
5,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
6,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
7,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
8,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
9,43,128,140,124,20,272604,95,96,89,165,131,52490814,478,2000000000,,,,1,43
10,43,128,140,125,20,271974,95,96,89,,,,478,2100000000,,,,1,43
11,43,90,140,124,20,272604,95,96,89,165,131,,478,,,,205,1,43
12,43,128,140,124,20,272604,95,96,89,165,131,52491000,479,2050000000,,,,1,43
13,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
14,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
15,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
16,43,63,140,124,20,272604,95,96,89,165,131,52000000,478,2000000000,1,1,203,1,43
17,43,128,140,,,272604,,,89,166,132,52490000,478,2080000000,,,205,1,43
18,43,128,140,124,20,271974,95,96,89,165,131,,366,2080000000,,,,1,43
19,43,,140,,20,272604,,,89,,,,,,,,,1,43
20,43,128,140,124,20,272604,95,96,,165,131,52490000,478,2080000000,,,205,1,43
21,43,128,140,124,20,271974,95,96,89,,,,,,,,,1,43
22,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
23,43,128,140,124,20,271974,95,96,,,,,478,,,,,1,43
24,43,128,140,124,20,,,,89,,,,,,,,,1,43
25,43,128,140,124,20,,95,96,,165,131,,480,2073000000,,,205,1,43
26,43,128,140,124,20,264000,95,97,89,,,52490000,479,2050000000,1,,205,1,43
27,43,128,140,124,20,2453,95,96,89,165,131,,481,2040000000,,,171,1,43
28,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
29,43,128,140,124,20,272604,95,96,89,165,131,52490000,478,2050000000,,,203,1,43
30,43,128,140,124,20,272604,95,96,89,165,131,52491000,482,2079168510,,,203,1,43
31,43,128,140,124,20,272604,95,96,89,165,131,52490000,478,2100000000,,,205,1,43
32,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
33,43,128,140,124,20,272604,95,96,89,165,131,51788649,479,2051348000,,,,1,43
34,43,128,140,124,,272604,95,96,89,165,131,,480,,,1,205,1,43
35,43,128,140,,20,272604,,,,,,,,,,,,1,43
36,43,128,140,124,20,272604,95,96,90,165,131,,483,,,,206,1,43
37,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
38,43,128,,124,20,2453,95,96,89,165,131,,481,2040000000,,,171,1,43
39,43,,,,,0,,,,,,,,,,,,1,43
40,43,128,140,,20,,,,,,,,480,,,,,1,43
41,43,128,140,124,20,272604,95,96,89,165,131,,,2051300,1,1,,1,43
42,43,128,140,124,20,272604,95,96,89,165,131,52490814,,,,,,1,43
43,43,128,140,124,20,271970,95,96,89,165,131,,,,,,,1,43
44,43,5,141,126,2,36222,96,98,,,,,,,,,,1,43
45,43,128,140,,20,,,,,,,,,,,,,1,43
46,43,128,140,124,20,272604,95,96,89,165,131,,478,,,,205,1,43
47,43,,140,124,20,272604,95,96,,,,,,,,,,1,43
48,43,128,140,124,20,271974,95,96,89,167,131,52490814,,2036643583,,,,1,43
49,43,128,140,124,20,272604,95,96,89,165,131,,484,2000000000,1,1,,1,43
50,43,128,140,124,20,272604,95,96,89,165,131,52490814,484,2079161143,,,205,1,43
51,43,128,140,124,20,266328,95,96,89,165,131,52490000000,485,2050000000,,,206,1,43
52,43,128,140,124,20,271974,95,96,,165,131,,484,2000000000,,,207,1,43
53,43,128,140,124,20,272604,95,96,89,165,131,,486,2070000000,,,205,1,43
54,43,128,140,,20,,,,,165,131,,482,2040000000,1,,203,1,43
55,43,128,140,,20,,95,96,,165,131,,477,2050000000,1,1,208,1,43
1,44,116,142,127,69,447331,97,99,,,,,,,,,,1,44
2,44,116,142,127,69,447331,97,99,91,168,133,,487,7760000000,132,17,209,1,44
3,44,116,142,127,69,446373,97,99,,,,85780000,,7620000000,133,22,,1,44
4,44,126,142,127,69,447331,97,99,,169,134,85540000,488,7764465000,134,22,210,1,44
5,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
6,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
7,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
8,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
9,44,116,142,127,69,447331,97,99,91,169,134,85539995,489,8000000000,135,17,,1,44
10,44,116,142,127,69,446511,97,99,91,,,,490,7800000000,133,,,1,44
11,44,116,142,127,69,447331,97,99,91,169,134,,489,,,,209,1,44
12,44,116,142,127,69,447331,97,99,91,169,134,85540000,491,7690000000,133,22,,1,44
13,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
14,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
15,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
16,44,72,142,127,69,447331,97,99,91,169,134,86000000,490,8000000000,136,17,209,1,44
17,44,116,142,,,447331,,,91,170,135,85540000,492,7760000000,,17,211,1,44
18,44,116,142,127,69,446511,97,99,91,169,134,,493,7760000000,135,17,,1,44
19,44,,142,,69,447331,,,91,,,,,,,,,1,44
20,44,116,142,127,69,447331,97,99,,169,134,85530000,211,7760000000,133,22,211,1,44
21,44,126,142,127,69,446373,97,99,91,,,,,,,,,1,44
22,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
23,44,116,142,127,69,446373,97,99,,,,,494,,,,,1,44
24,44,116,142,127,69,,,,91,,,,,,,,,1,44
25,44,116,142,127,69,,97,99,,169,134,,495,7764000000,,,212,1,44
26,44,116,142,71,69,417700,97,99,91,,,85540000,496,7690000000,133,,211,1,44
27,44,116,143,127,69,1487,97,99,91,169,134,,497,7620000000,133,22,213,1,44
28,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
29,44,116,142,127,69,447331,97,99,91,169,134,85540000,498,7690000000,133,17,211,1,44
30,44,116,142,,69,447331,97,99,91,169,134,85540000,489,7764465800,133,17,209,1,44
31,44,116,142,127,69,447331,97,99,91,169,134,85540000,490,7800000000,133,17,209,1,44
32,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
33,44,116,142,127,69,447331,97,99,91,169,134,84738978,499,7691757000,,22,,1,44
34,44,116,142,127,,447331,97,99,91,169,134,,495,,134,58,212,1,44
35,44,116,142,,69,447331,,,,,,,,,,,,1,44
36,44,116,142,127,69,447331,97,99,92,169,134,,500,,,,214,1,44
37,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
38,44,116,,127,69,1487,97,99,91,169,134,,497,7620000000,133,22,213,1,44
39,44,,,,,0,,,,,,,,,,,,1,44
40,44,116,142,,69,,,,,,,,495,,,,,1,44
41,44,116,142,127,69,447331,97,99,91,169,134,,,7691800,133,22,,1,44
42,44,116,142,127,69,447331,97,99,91,169,134,85539995,,,,,,1,44
43,44,116,142,128,69,446910,97,99,91,169,134,,,,,,,1,44
44,44,5,144,129,2,191731,98,100,,,,,,,,,,1,44
45,44,129,145,,70,,,,,,,,,,,,,1,44
46,44,116,142,127,69,447331,97,99,91,169,134,,489,,,,209,1,44
47,44,,142,,69,447331,97,99,,,,,,,,,,1,44
48,44,116,142,128,69,446911,97,99,91,171,134,85539995,,7621613555,,,,1,44
49,44,116,142,127,69,447331,97,99,91,169,134,,371,7600000000,133,22,,1,44
50,44,116,142,127,69,447331,97,99,91,169,134,85539995,371,7764465346,133,22,209,1,44
51,44,116,142,127,69,444530,97,99,91,169,134,85540000000,501,7690000000,,,212,1,44
52,44,116,142,127,69,446373,97,99,,169,134,,371,8000000000,136,8,215,1,44
53,44,116,142,,69,447331,97,99,91,169,134,,502,7760000000,136,17,212,1,44
54,44,129,145,,70,,,,,169,134,,503,7760000000,135,,213,1,44
55,44,116,142,,69,,97,99,,169,134,,504,7690000000,133,17,216,1,44
1,45,130,146,130,71,42742895,99,50,,,,,,,,,,1,45
2,45,130,146,130,71,42742896,99,50,93,172,136,,505,1.25E+11,137,42,205,1,45
3,45,130,146,130,71,42661000,99,50,,,,2970000000,,1.21E+11,138,43,,1,45
4,45,130,146,130,71,42742895,99,50,,173,137,2906000000,506,1.25E+11,139,43,217,1,45
5,45,130,146,130,71,42742895,99,50,93,174,138,2920644056,,,,,,1,45
6,45,130,146,130,71,42742895,99,50,93,174,138,2920644056,,,,,,1,45
7,45,130,146,130,71,42742895,99,50,93,174,138,2920644056,,,,,,1,45
8,45,130,146,130,71,42736677,99,50,93,174,138,2920644056,,,,,,1,45
9,45,130,146,130,71,42736677,99,50,93,174,138,2920644056,442,1.25E+11,137,42,,1,45
10,45,130,146,130,71,42661028,99,50,93,,,,447,1.25E+11,138,,,1,45
11,45,131,146,130,71,42734577,99,50,93,175,139,,442,,,,205,1,45
12,45,130,146,130,71,42736677,99,50,93,173,137,2920644000,507,1.22E+11,137,43,,1,45
13,45,130,146,130,71,42736677,99,50,93,174,138,2920644056,,,,,,1,45
14,45,130,146,130,71,42736677,99,50,93,174,138,2920644056,,,,,,1,45
15,45,130,146,130,71,42736677,99,50,93,174,138,2920644056,,,,,,1,45
16,45,132,146,130,71,42736677,99,50,93,173,137,2920000000,447,1.25E+11,1,43,205,1,45
17,45,130,146,,,42736676,,,93,176,140,2920000000,507,1.22E+11,,42,217,1,45
18,45,130,146,130,71,42661868,99,50,93,173,137,,508,1.25E+11,89,42,,1,45
19,45,,146,,71,42756564,,,93,,,,,,,,,1,45
20,45,130,146,130,71,42740000,99,50,,173,137,2920000000,275,1.25E+11,138,43,217,1,45
21,45,130,146,130,71,42661768,99,50,93,,,,,,,,,1,45
22,45,130,146,130,71,42741895,99,50,93,174,138,2920644056,,,,,,1,45
23,45,130,146,130,71,42685789,99,50,,,,,442,,,,,1,45
24,45,130,146,130,71,,,,93,,,,,,,,,1,45
25,45,130,146,130,71,,99,50,,173,137,,509,1.25E+11,,,171,1,45
26,45,130,146,130,71,42139400,99,50,93,,,2920640000,507,1.22E+11,137,,217,1,45
27,45,130,147,130,71,217470,99,50,93,173,141,,510,1.21E+11,138,43,218,1,45
28,45,130,146,130,71,42736677,99,50,93,174,138,2920644056,,,,,,1,45
29,45,130,146,130,71,42740000,99,50,93,173,137,2920000000,506,1.22E+11,137,42,219,1,45
30,45,130,146,,71,42733577,99,50,93,173,142,2911858000,442,1.25E+11,137,42,205,1,45
31,45,130,146,130,71,42734577,99,50,93,175,139,2920000000,447,1.25E+11,,,205,1,45
32,45,130,146,130,71,42736677,99,50,93,174,138,2920644056,,,,,,1,45
33,45,130,146,130,71,42742895,99,50,93,173,137,2821964552,507,1.21E+11,,43,,1,45
34,45,130,146,130,,42756564,99,50,93,173,137,,509,,139,43,171,1,45
35,45,39,148,,72,15041291,,,,,,,,,,,,1,45
36,45,130,146,130,71,42736677,99,50,94,173,137,,511,,,,41,1,45
37,45,130,146,130,71,42736677,99,50,93,174,138,2920644056,,,,,,1,45
38,45,130,,130,71,208146,99,50,93,173,141,,510,1.21E+11,138,43,218,1,45
39,45,130,146,130,71,39352844,99,50,93,173,137,,275,,,,217,1,45
40,45,130,146,,71,,,,,,,,509,,,,,1,45
41,45,130,146,130,71,42741347,99,50,93,173,137,,,121615600,137,43,,1,45
42,45,130,146,130,71,42741347,99,50,93,174,138,2920644056,,,,,,1,45
43,45,130,146,131,71,42740000,99,50,93,173,137,,,,,,,1,45
44,45,5,149,132,2,3224305,100,101,,,,,,,,,,1,45
45,45,133,150,,73,,,,,,,,,,,,,1,45
46,45,130,146,130,71,42736677,99,50,93,175,139,,442,,,,205,1,45
47,45,,146,130,71,42736676,99,50,,,,,,,,,,1,45
48,45,130,146,131,71,42736677,99,50,93,177,137,2920644056,,1.21E+11,,,,1,45
49,45,130,146,130,71,42736677,99,50,93,173,137,,512,1.22E+11,137,43,,1,45
50,45,130,146,130,71,42756564,99,50,93,173,137,2911858000,513,1.25E+11,137,43,205,1,45
51,45,130,146,130,71,42647583,99,50,93,173,137,2.92E+12,514,1.22E+11,,,220,1,45
52,45,130,146,130,71,42661768,99,50,,173,137,,513,1.22E+11,137,,221,1,45
53,45,130,146,130,71,42736677,99,50,93,173,137,,515,1.25E+11,137,42,171,1,45
54,45,130,146,,71,,,,,173,137,,442,1.25E+11,137,,205,1,45
55,45,130,146,,71,,99,50,,173,137,,507,1.21E+11,137,42,217,1,45
1,46,134,151,133,74,494894,101,102,,,,,,,,,,1,46
2,46,134,151,133,74,500943,101,102,95,178,143,,516,965270000,,,222,1,46
3,46,134,151,133,74,493035,101,102,,,,48200000,,943230000,,,,1,46
4,46,134,151,133,74,494894,101,102,,178,143,43407000,517,963194000,,,223,1,46
5,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
6,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
7,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
8,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
9,46,134,151,133,74,494894,101,102,95,178,143,43406671,101,963000000,,,,1,46
10,46,134,151,133,74,493035,101,102,95,,,,42,963200000,,,,1,46
11,46,134,151,133,74,494894,101,102,95,178,143,,101,,,,122,1,46
12,46,134,151,133,74,494894,101,102,95,178,143,43407000,518,948880000,,,,1,46
13,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
14,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
15,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
16,46,135,151,133,74,494894,101,102,95,178,143,43000000,519,963000000,1,1,222,1,46
17,46,134,151,,,493185,,,95,4,144,43410000,520,963270000,,,224,1,46
18,46,134,151,133,74,493035,101,102,95,178,143,,102,963190000,,,,1,46
19,46,,151,,74,494894,,,95,,,,,,,,,1,46
20,46,134,151,133,74,494894,101,102,,178,143,44060000,137,977780000,,,224,1,46
21,46,134,151,133,74,486647,101,102,95,,,,,,,,,1,46
22,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
23,46,134,151,133,74,494894,101,102,,,,,521,,,,,1,46
24,46,134,151,133,74,,,,95,,,,,,,,,1,46
25,46,134,151,134,74,,101,102,,178,143,,47,963200000,,,122,1,46
26,46,134,151,134,74,482400,101,102,95,,,43410000,522,950000000,1,,224,1,46
27,46,134,151,133,74,15629,101,102,95,178,143,,523,943230000,,,42,1,46
28,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
29,46,134,151,133,74,494894,101,102,95,178,143,43410000,101,948870000,,,224,1,46
30,46,134,151,133,74,494894,101,102,95,178,143,43497000,524,965198430,,,222,1,46
31,46,134,151,133,74,493185,101,102,95,178,143,43410000,42,963200000,,,122,1,46
32,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
33,46,134,151,133,74,494894,101,102,95,178,143,42761469,281,948877000,,,,1,46
34,46,134,151,134,,494894,101,102,95,178,143,,47,,,1,122,1,46
35,46,134,151,,74,494894,,,,,,,,,,,,1,46
36,46,134,151,133,74,494894,101,102,96,178,143,,525,,,,121,1,46
37,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
38,46,134,,133,74,15629,101,102,95,178,143,,523,943230000,,,42,1,46
39,46,,,,,0,,,,,,,,,,,,1,46
40,46,134,151,,74,,,,,,,,47,,,,,1,46
41,46,134,151,133,74,494894,101,102,95,178,143,,,948900,1,1,,1,46
42,46,134,151,133,74,494894,101,102,95,178,143,43406671,,,,,,1,46
43,46,134,151,133,74,493040,101,102,95,178,143,,,,,,,1,46
44,46,5,152,135,2,89648,102,103,,,,,,,,,,1,46
45,46,134,151,,74,,,,,,,,,,,,,1,46
46,46,134,151,133,74,494894,101,102,95,178,143,,101,,,,122,1,46
47,46,,151,134,74,494894,101,102,,,,,,,,,,1,46
48,46,134,151,133,74,493035,101,102,95,179,143,43406671,,943226961,,,,1,46
49,46,134,151,133,74,493185,101,102,95,178,143,,108,963200000,1,1,,1,46
50,46,134,151,133,74,494894,101,102,95,178,143,43406671,108,963194029,,,122,1,46
51,46,134,151,133,74,483243,101,102,95,178,143,43490000000,526,949000000,,,121,1,46
52,46,134,151,133,74,486647,101,102,,178,143,,108,949000000,,,122,1,46
53,46,134,151,134,74,494894,101,102,95,178,143,,527,963180000,,,122,1,46
54,46,134,151,,74,,,,,178,143,,101,965260000,1,,122,1,46
